Genes	Bin_1	Bin_2	Bin_3	Bin_4	Bin_5	Bin_6	Bin_7	Bin_8	Bin_10
PDPR	0.10355036066667328	0.1060095208647728	0.1023698028141084	0.13973170059413526	0.11584803207573931	0.09999993706472177	0.10816425913918323	0.10849956220817436	0.1158268245724916
PDS5A	0.10301491676904471	0.10960258587609371	0.09618820801958643	0.10779048203240224	0.10563900597495769	0.12299890658237424	0.11807474024874103	0.1154161657770926	0.1212749887197074
PDS5B	0.10725276191395389	0.11884303428794654	0.10969807023831021	0.11913263680674605	0.10231373355694756	0.11210006589257607	0.09860572246824403	0.10344961968488142	0.12860435515039426
PDSS2	0.10129690149398841	0.11273394842537142	0.11369810438733376	0.11432651953810795	0.11873199669077038	0.11729251732427759	0.12067665284903699	0.10134632185662887	0.09989703743448458
PDXDC1	0.12525585432635092	0.11707125032539581	0.10898760993228387	0.10361416842222862	0.10678017267797436	0.11809056884067218	0.10784252010190179	0.10656123445200594	0.10579662092118652
PDXK	0.126635413651066	0.11173471874662616	0.11476348219294678	0.11053589828999823	0.11543991464450386	0.11149076467552804	0.10785130903254644	0.089608245170638	0.11194025359614646
PDXP	0.13139940388857907	0.11678750564143611	0.1067613096681917	0.10132688576718979	0.10702104791929419	0.1172167075873826	0.10571950846863962	0.09589730484448629	0.11787032621480058
PDZD11	0.10329713989489678	0.11583110121538003	0.10177234434102558	0.0934115529359753	0.07935274823646737	0.12676526676904834	0.10429248944707915	0.11803288794645893	0.15724446921366847
PDZD8	0.1032759679783428	0.10606138279786224	0.1148021569262007	0.10700034553181342	0.10521867630163358	0.11024319467065836	0.10280572313394103	0.1303831493360217	0.12020940332352621
PDZK1	0.12362898580766908	0.11603391035387854	0.10240857159363646	0.09838040180383746	0.110628069691239	0.10568269633834977	0.10234809414977729	0.13589239335573958	0.10499687690587285
PEA15	0.12050180343682797	0.12330182742266553	0.11079907069561681	0.12344961940649131	0.1098485031187295	0.10513794832482347	0.08933153473819554	0.1219956528636965	0.09563403999295336
PEBP1	0.1296503809882788	0.11321898284981399	0.1118675136164924	0.11082554488953403	0.10648639138452648	0.09653063294567421	0.11561692732907869	0.1076557053182924	0.10814792067830908
PECAM1	0.11517412227547841	0.10561957414877422	0.10402049675139746	0.10723110362961401	0.12369942246326361	0.08762677987174086	0.11046151394662115	0.10968810881807914	0.13647887809503115
PECR	0.08587839112711881	0.10309046888949522	0.10446337594255246	0.15188376186760708	0.10535317235939126	0.1025168372217825	0.1119478685058389	0.10417333968861772	0.130692784397596
PEF1	0.1200330046486882	0.11557803515650159	0.10943496703426332	0.10780595178885848	0.10732859201684078	0.10321257246856964	0.10813313274841727	0.09328270264470943	0.13519104149315125
PELO	0.09934924309441516	0.10949183648859237	0.1106161506166728	0.10321046910803938	0.11493201047362053	0.11808714125843844	0.12452160374194998	0.10350955300153172	0.11628199221673965
PELP1	0.10782021142162293	0.12293836112385689	0.12039970685498481	0.1101643087852103	0.11621391256556825	0.13156028960083516	0.10747934857625166	0.09455244660561962	0.08887141446605039
PEPD	0.11855818617686442	0.11747363874660689	0.09786134212775092	0.08314171374729272	0.12982352608486927	0.12202590910218838	0.09346756377626206	0.12928565287165683	0.10836246736650848
PES1	0.10059165237544783	0.10801642532192522	0.11006463496784623	0.09998029824851616	0.11040107558869007	0.12410166845429976	0.11901020094300331	0.1206142282252888	0.10721981587498264
PEX1	0.0794256185068747	0.10153915049139924	0.10669794021441044	0.09138649759578006	0.11255501322287773	0.1175532588222031	0.1262605531897495	0.11443220441897609	0.1501497635377291
PEX10	0.093587673255588	0.09025792374611419	0.12556451886170103	0.11196045694100767	0.13988112646969045	0.10342824927208469	0.10665976807355954	0.11451971270119567	0.11414057067905879
PEX11A	0.08218618867026496	0.1050074243229764	0.10521592896217889	0.11059159070097078	0.10793529419384655	0.10546572128158906	0.12037427594950906	0.09547128318110061	0.16775229273756365
PEX11B	0.08058745299038542	0.10127524689044257	0.10546250496516216	0.13517411397729148	0.12205863698860785	0.10824304496544944	0.11388191979483243	0.09366738935387875	0.13964969007394998
PEX11G	0.08265569006032208	0.09107547372629164	0.11140282314243889	0.14787085716571155	0.11360753269899967	0.10476482581611726	0.1168530224323626	0.09527223173152441	0.1364975432262318
PEX12	0.08511139551440161	0.10236208467051386	0.09766875532979057	0.1408801163694146	0.11196971351361625	0.1416400474443437	0.12042107643169381	0.0973053786480891	0.1026414320781365
PEX13	0.10538882701291379	0.11665254291891758	0.11451146227528933	0.09704450968506688	0.10808193189085334	0.08572405481111224	0.13883043934407172	0.11463619169058997	0.11913004037118509
PEX14	0.08347510054664083	0.09879831867412782	0.10803844991800171	0.11545930097441738	0.120314988646007	0.10123872046724754	0.134241654543377	0.14856760454468637	0.08986586168549437
PEX16	0.08530448565906004	0.11599166036245703	0.11484675987346979	0.10306817678999035	0.10785983097892539	0.1150327389007218	0.10572457469375007	0.1438823892811342	0.10828938346049131
PEX19	0.10735533278527493	0.10774992692644604	0.10794527336515006	0.10976605444312927	0.10228352382506312	0.11846504110560678	0.10296161403531362	0.12942472935220767	0.11404850416180848
PEX2	0.08238157002357963	0.09777281406389994	0.09672184870186187	0.11985321710012452	0.13572990986707545	0.10744812824511915	0.10774220411951378	0.10347850602230158	0.14887180185652407
PEX26	0.09289592624441556	0.1148637986111139	0.09659657222131786	0.10572205720745911	0.10938602951540279	0.10446464694025259	0.11306429581535647	0.13741097614831108	0.12559569729637068
PEX3	0.08345222603748492	0.10264903362305146	0.10325876649962967	0.10579441961222988	0.09948618121698986	0.09913332335662159	0.12765791851713618	0.13487405317048604	0.14369407796637038
PEX5	0.10842860721935227	0.11123580270827463	0.10878067434426962	0.1059123808548924	0.12399460908828062	0.10876445977135495	0.10560486358117832	0.1119592016551842	0.11531940077721295
PEX6	0.08608102689762262	0.10061326540091968	0.1061100279513971	0.07788264092239382	0.1308322162455282	0.10610425230407912	0.12349491968583308	0.13506119108280287	0.13382045950942342
PEX7	0.1031886147308286	0.10737854304658592	0.10608801532620382	0.0981659902417971	0.1545315455581661	0.1090987235578376	0.11502935170805323	0.08933592206744392	0.11718329376308373
PFAS	0.11772117756105274	0.1100977708289366	0.10975793767296398	0.10705895149116373	0.10675721342210641	0.11047277550994751	0.11030167081769528	0.11453242662064442	0.11330007607548934
PFDN1	0.12760451724330937	0.11146892947614533	0.11423443014723876	0.12717367646072303	0.10504647099992874	0.1003948061520557	0.10560131847042495	0.10189355110507016	0.10658229994510396
PFDN2	0.11502141931385532	0.10859246185568544	0.11015036539893318	0.11879837804620713	0.09941995284716026	0.10408570911448822	0.11381901697208396	0.10317195990940899	0.12694073654217752
PFDN4	0.11632673415314743	0.11277786270421082	0.1081649776699037	0.11093994473605645	0.09849005693414065	0.11423921483503413	0.10790516214757769	0.10338160193893418	0.12777444488099496
PFDN5	0.11298881615101153	0.1252463756998071	0.0992703099742463	0.10354143729070549	0.11875095456015697	0.11185391799468289	0.11179699457988565	0.13102025342946863	0.08553094032003546
PFDN6	0.1110434650675685	0.11441081285152602	0.11349845426691565	0.10777120138514433	0.097613349627232	0.11858489632885712	0.11187488075651295	0.10634534441719543	0.11885759529904805
PFKFB1	0.1133134350118246	0.10866207522986028	0.10528505102241202	0.10305948144540757	0.10433785199663835	0.09965853685840566	0.11944381554979497	0.08866520354127137	0.15757454934438522
PFKFB2	0.10306054218726986	0.11884549645939409	0.12218588993207158	0.13602788836389643	0.10031033722258072	0.10648065416082379	0.10308544067739034	0.06615069919730923	0.14385305179926394
PFKL	0.1225813657350344	0.11051409625315547	0.11230616271918144	0.12202336269799735	0.10706347244917483	0.1086260766094138	0.10184968003190571	0.10234005283400656	0.11269573067013047
PFKM	0.09246463102774626	0.0912078766036362	0.11488504841147694	0.12741609319971142	0.0990070708612392	0.1356801438709828	0.1114276058037159	0.09670249802676881	0.13120903219472255
PFKP	0.07855924545594971	0.11592397927419153	0.14946524880925738	0.16986050556896712	0.0822923666619899	0.10855767056180018	0.10507115371451822	0.07830170896199845	0.11196812099132747
PFN1	0.131210188008322	0.11519543266906558	0.11009799112568383	0.10298155384974116	0.11535299080881388	0.10567620861897596	0.10317759241401808	0.11097080047837173	0.10533724202700784
PFN2	0.10756235914199613	0.06963073584259628	0.0756440478229189	0.09734753242838479	0.07328989334781437	0.07090502973858677	0.14042894077058543	0.05178428307588374	0.3134071778312337
PFN3	0.11726263472560851	0.10568620737301819	0.08372489689849795	0.10345340608133952	0.14370009164642483	0.053131207646979435	0.12191802921527628	0.12793745308518392	0.1431860733276714
PGAM1	0.11949378360415065	0.11626430788491472	0.11139316716146577	0.10505519536829797	0.10997507330180796	0.12165864206355605	0.10577537484322416	0.11551462996305138	0.09486982580953122
PGAM5	0.10199866639540399	0.10352438788756098	0.1098603003255193	0.13599483061187412	0.11609156142514315	0.10087832463455863	0.11419071347146595	0.10752484692006252	0.10993636832841135
PGD	0.13110264433497057	0.11260625320277542	0.11143068403111493	0.108322409351272	0.1044243586022909	0.10470025995876753	0.10334331008517178	0.11179260491394089	0.11227747551969591
PGGT1B	0.11798818787309456	0.11360626039068607	0.11021918366204628	0.10877873156921235	0.09149427021660353	0.10881947745479853	0.11157509845766025	0.12105425436349808	0.1164645360124003
PGK1	0.12712286348382706	0.11594161978254282	0.11660198989636787	0.11402663333985273	0.10970784763861842	0.10646422338136352	0.10975122202759562	0.10958129587297105	0.09080230457686093
PGK2	0.12548686203816445	0.1147580475041431	0.10055690946853006	0.1136147134324087	0.1042081252212064	0.12451998922242906	0.11274231290550495	0.12264738347268384	0.08146565673492946
PGLS	0.13258721767003243	0.11375499725295697	0.11460965254510277	0.1132437667948926	0.10747370826531662	0.10884190346021332	0.10690251549890419	0.10991000933708667	0.09267622917549452
PGLYRP2	0.04772582332732607	0.040152374424401206	0.049364444059324254	0.07629399343915637	0.07523632648400647	0.09652952318221819	0.1135858256728389	0.05429872666247586	0.4468129627482527
PGM1	0.13947289873500557	0.11200454787976206	0.11476582785885435	0.10807683294841333	0.10379838932960145	0.1045226351297909	0.10767855073649207	0.10523237319503054	0.10444794418704974
PGM2	0.10691786382098782	0.10899651072974856	0.11286048322601964	0.11599508575783984	0.11685582017803191	0.09902969535648672	0.1160057057336418	0.11101153360735212	0.11232730158989153
PGM2L1	0.1212367653230083	0.13845487287066324	0.09571521833995941	0.10718206452580774	0.11157448421091319	0.10774748441774268	0.11515211213917899	0.09676303994237358	0.10617395823035289
PGM3	0.10245202915087247	0.10834409493119054	0.10802211177263604	0.10343764429241663	0.10925789588453458	0.11113354000021887	0.11333397248156825	0.11713681949267163	0.12688189199389102
PGM5	0.14529632583238886	0.11961825696520899	0.14052253606726892	0.09713355333207319	0.10105813985110357	0.12351646109541838	0.08586599138617526	0.09696498880501257	0.09002374666535028
PGP	0.11483000021490186	0.11655203263400374	0.10172424830677955	0.1237830425181519	0.1025816624476905	0.10930668944796174	0.10256426786420725	0.11681853917003696	0.11183951739626656
PGPEP1	0.1217502568355337	0.12989952623440865	0.09702591090289063	0.12049119742782514	0.10866031537960967	0.09949445637994501	0.12097548441336749	0.0985269280568517	0.10317592436956803
PGRMC1	0.11934762195850647	0.10943633561546054	0.10376422380679062	0.11178670353658779	0.11502762875937794	0.10755730802117842	0.10789998282194084	0.12179789014304487	0.1033823053371125
PGRMC2	0.09933412879639347	0.09813672039686343	0.11050820869611376	0.1117279561465215	0.11780681336883882	0.11582057821052738	0.10806516268610165	0.12469365833196708	0.11390677336667288
PGS1	0.08608409407190015	0.10367816442451135	0.10517490042435598	0.1225095717134117	0.11595502251848065	0.10222261205987464	0.1140882391493346	0.10679148996672452	0.1434959056714064
PHAX	0.1132790810194029	0.10811863422104606	0.11657319497517318	0.10782303997012338	0.10402535918661106	0.11137332982131316	0.1221872584112282	0.0934653046680778	0.1231547977270243
PHB1	0.09990522026973032	0.09418124820028377	0.10981971297398316	0.17803410339111178	0.09438968617711993	0.1003885425668677	0.11683979339535851	0.08796987202461247	0.11847182100093227
PHB2	0.09972127543394171	0.0964720247444395	0.11053530203109643	0.18170989053298303	0.09493034717493765	0.10373317376247522	0.11142728943565612	0.08889649847508932	0.11257419840938097
PHC2	0.10509660032472341	0.10686343653275365	0.1070867336080555	0.12041705452954528	0.09955815291532076	0.10735106365688762	0.12077143346777419	0.08297812423542406	0.14987740072951553
PHF23	0.10516924482365758	0.11443033771432996	0.10169514146813383	0.1372335068164317	0.12725751209649877	0.10091473149948671	0.11307695504146449	0.1270029243431849	0.07321964619681215
PHF3	0.09735998364495607	0.10639400972717167	0.10126186992923689	0.0948403847271349	0.12985531736612166	0.1273115958038844	0.11861824115671397	0.14538385808992652	0.07897473955485391
PHF5A	0.11305822589370042	0.10190845039164306	0.09014153210032783	0.11758815226454901	0.10610407317505012	0.11840026399304145	0.11156479873317679	0.11312912487620706	0.1281053785723043
PHF8	0.1176993261110508	0.09196822950527524	0.10927550116393185	0.11451538532785865	0.12631542452080063	0.11437374567857021	0.13735476386087392	0.09259844137734463	0.09589918245429398
PHGDH	0.14633715849714612	0.12405639703717268	0.10487772343398025	0.11928919202259528	0.11072355814236777	0.10089686539240172	0.09412836414649851	0.09898541719322156	0.10070532413461604
PHIP	0.10123051562217848	0.1293914474359563	0.12061682096609817	0.09806578903107002	0.09065186808610191	0.1484514655231554	0.14548722782603687	0.0806991894284202	0.08540567608098261
PHKA2	0.13412516175200717	0.11582603946618268	0.10867097937683182	0.0995613829097964	0.10726746324961825	0.10872828146560778	0.10220231723194358	0.10965132120438938	0.11396705334362296
PHKB	0.13244341759996126	0.12229970420254861	0.1164837954684266	0.0961336203896512	0.1106504621115543	0.10587360934808232	0.09966039330060678	0.11164212531680516	0.10481287226236381
PHKG2	0.13356342374904595	0.11503145873364043	0.12520162544157024	0.09135601466674877	0.10996538039596684	0.09588741859998796	0.09359521247162773	0.1172517833475173	0.11814768259389472
PHLDB1	0.10897226277049309	0.10263550028386176	0.11530249483423224	0.09473890586069517	0.10167703221567244	0.09571232400011669	0.1376499628963238	0.15604975689803646	0.08726176024056831
PHLDB2	0.11641893082439664	0.10452910581338186	0.1181948750332518	0.11104866883679229	0.11486954635289752	0.10045235393325667	0.11775941706861875	0.102372251045272	0.11435485109213252
PHPT1	0.12647323819789752	0.1017742334225844	0.10186335158922713	0.10405459754622685	0.11608960692257528	0.1026605668974498	0.10660538419855402	0.07309209594975154	0.16738692527573346
PHRF1	0.10511856944781978	0.09406657699658075	0.10027130973273998	0.11558246634897232	0.11065863650784731	0.12263459631769467	0.10455486220287723	0.1020795367270553	0.14503344571841262
PHYH	0.10904012786553212	0.10013127701540589	0.10338627395109537	0.19223581426347158	0.09325567425963642	0.08419320177872398	0.10002186215848685	0.09149659271847362	0.12623917598917422
PHYHD1	0.15023884379723534	0.11377748144752362	0.1117957229529663	0.12367228456498769	0.10277083630659248	0.09932731133612475	0.09712945420116877	0.09418607923376729	0.1071019861596337
PHYKPL	0.11162312299630354	0.11226129320221202	0.11507795826154481	0.10608894994496323	0.11861391759820603	0.11102877774151595	0.10181631886342575	0.12176040120647592	0.10172926018535271
PI4K2A	0.09637710645859376	0.10901064110125755	0.1017460702368747	0.09194287964520995	0.11581118173879187	0.10664399435623882	0.11169599560550883	0.11314214106707586	0.15362998979044873
PI4K2B	0.11173274330525966	0.102928872659861	0.10646208960727674	0.09959895600925836	0.12546242007637098	0.14031809890962926	0.09882257250612474	0.08373516599539485	0.13093908093082443
PI4KA	0.11668319482253217	0.1168336722156977	0.10883629731563291	0.11196333190440148	0.10504320080252014	0.11697559448136077	0.11134140229572048	0.10703902969207378	0.10528427647006064
PI4KB	0.11349577077317304	0.12776702917618007	0.09378549068528101	0.114529242438629	0.12189434022144734	0.11651168257875184	0.05031535475790882	0.15418900078376094	0.10751208858486799
PIBF1	0.10042269073962759	0.10581842800783323	0.10200081760085576	0.11256623206792069	0.11095813160577844	0.0914897377346989	0.12628138330293937	0.11289307356542191	0.13756950537492416
PICALM	0.11708706763527563	0.11758316889403024	0.10776164308524093	0.10456600149020094	0.10445623311669489	0.11605609447843748	0.12029882358137269	0.11943841297225948	0.0927525547464877
PICK1	0.10946700549392045	0.11874024656526488	0.10247648193816182	0.10036236855170091	0.10253356660341355	0.12858593668165083	0.1023554017673842	0.10251897061900814	0.1329600217794953
PIEZO1	0.10329760524383771	0.118793225921168	0.09045758152225236	0.0938811654902222	0.12206241487460615	0.09625115598983895	0.11081557732760307	0.14420314376773713	0.12023812986273436
PIGBOS1	0.09495192709635224	0.10954278138413105	0.12165840070583502	0.1376841072782603	0.12575990536294512	0.11401600670648904	0.1270609587545646	0.1001076231377679	0.0692182895736548
PIGG	0.09940034626828118	0.13248710223807408	0.107579629423938	0.0655855327429235	0.10788068720520892	0.09067657958165387	0.0935631288474488	0.09127159322164527	0.21155540047082638
PIGK	0.09495981504629122	0.09607631667968822	0.10433033294426135	0.1121527595722905	0.1148308496469418	0.1118333026601627	0.12401742252476601	0.1070185816037021	0.13478061932189606
PIGO	0.10519896716029878	0.09822840323289107	0.1061261026497313	0.128625916248068	0.10954938333173836	0.10856654531976945	0.1062289181056601	0.1203149924835302	0.11716077146831282
PIGR	0.09502356890995929	0.11041341360162425	0.12246998724608069	0.09145297773719498	0.11309142432810931	0.15032620077890393	0.10982460204861669	0.11318765203235746	0.09421017331715335
PIGS	0.09724507842511979	0.10111080645458899	0.10502931947360283	0.10900222243778121	0.1120575744600825	0.0967247756489581	0.12267938489601116	0.11411194420526892	0.14203889399858644
PIGT	0.09081150677213747	0.10641838556764793	0.08553309822042714	0.10300123037949037	0.11976326754355127	0.0931192384066978	0.129063401634704	0.09786232697803844	0.17442754449730563
PIGU	0.07224852197522608	0.12072830690288078	0.16339608114927937	0.10356994003294775	0.13356334482897828	0.11087880915017893	0.10820903833897332	0.09906652681125629	0.08833943081027919
PIGW	0.10578925580908541	0.1178529242473993	0.11850868029914498	0.07587203169518693	0.09778016623639971	0.0884017228625316	0.11235097297216627	0.20098044313486313	0.08246380274322275
PIH1D1	0.10963358171930677	0.13676241632189687	0.10704055683246226	0.10308143900372063	0.09889026383659233	0.11491480378860666	0.09820820955204786	0.11578095760041739	0.11568777134494916
PIK3AP1	0.13029632350122788	0.11317114943792854	0.11378183018869806	0.1201541156254358	0.0997733354771259	0.10998453774735889	0.09913996764119978	0.11349649747303386	0.10020224290799129
PIK3C2A	0.11625682918567877	0.10449270037704822	0.11875664310098064	0.10324303933139838	0.11503512048527778	0.11094931342447793	0.09611010411735527	0.11295202680501068	0.12220422317277234
PIK3C3	0.11508908285563998	0.11682334591299413	0.10717333322832635	0.11293737824690257	0.1163396185045125	0.11296181175782287	0.11400195166720277	0.0951276930956708	0.10954578473092796
PIK3CA	0.1059797187452003	0.10159176372608594	0.10913653833362476	0.10823014196949343	0.11359400469599776	0.12094583547219544	0.11645617912141641	0.08409890901253066	0.13996690892345534
PIK3CB	0.12555199870950545	0.11657393581561178	0.11550135638924415	0.0927804693490301	0.10786568992793326	0.11268898684947025	0.10919935970620907	0.12632697546549002	0.09351122778750584
PIK3R1	0.11993316067771198	0.12001805854063823	0.10478021813985239	0.11728774443377449	0.0986278478348268	0.11061174215090637	0.09408094097139641	0.11615952663483131	0.11850076061606211
PIK3R4	0.11357263740201418	0.1144834542500251	0.1059122067980546	0.11313339559222435	0.10454179175341967	0.11369774882512597	0.11050124732444395	0.12418322864949315	0.09997428940519901
PIN1	0.12238955610661309	0.11082219535384392	0.1291165549661808	0.10293155297451988	0.09892838975902567	0.09618020538702296	0.12132890997257426	0.13415666821020852	0.08414596727001099
PIN4	0.12810101546003308	0.10960593377720461	0.11793975839721221	0.09075200476509312	0.12196907002088574	0.12065073090644574	0.0948451836204552	0.13519042129024145	0.08094588176242892
PIP	0.09880228000089526	0.15687255926161134	0.10282907082419816	0.028978015541996947	0.14479074039894033	0.125858322429734	0.08257024606893047	0.2320242175951043	0.02727454787858913
PIP4K2A	0.1123840951596806	0.10211193315591767	0.11961956061500226	0.10378441766532427	0.11357728044800525	0.09821944507559464	0.11912888134707457	0.12337482406943627	0.10779956246396444
PIP4K2C	0.10718844682502514	0.10748732502878072	0.11185633629106372	0.11569571094389237	0.09943319650276476	0.11008274904002764	0.10281687641533463	0.10912259925297718	0.13631675970013382
PIPOX	0.07975022871256293	0.10835023664932568	0.1071586967895079	0.15067282333622795	0.11143026879323377	0.10857666390022419	0.12552193490521352	0.0925811117774458	0.11595803513625823
PIR	0.08933796777169913	0.11224403168400385	0.10523960952400137	0.09182135136553601	0.10969820552563812	0.12708671664254906	0.10415354675240825	0.12744379900375483	0.13297477173040947
PISD	0.09875441756858143	0.09858723191191988	0.11280337688444755	0.14606686130168478	0.1041963238781262	0.1107892344054126	0.12815593371211376	0.09200002401743991	0.1086465963202739
PITHD1	0.11615764978380268	0.10905037938296755	0.10827498440167327	0.11305994977327716	0.10733452221076084	0.10784160727209786	0.11227376660932331	0.09582542532595079	0.13018171524014654
PITPNA	0.1068785983109308	0.10644180352008134	0.11488649003546593	0.11710222032914042	0.11099773804587228	0.10474715289216197	0.10065326957030307	0.10601747450643263	0.13227525278961158
PITPNB	0.10459610085924176	0.10549082356542798	0.10015584126031324	0.11226620308048581	0.10802401624187591	0.10767340667772439	0.10944936504135132	0.13339234207985828	0.1189519011937213
PITPNC1	0.1081805957942829	0.11199146479204956	0.08886255434400861	0.1425256439937216	0.13346057416945714	0.07437376796832922	0.12780951565467502	0.06843352590059362	0.14436235738288228
PITPNM1	0.11538229739984412	0.11403428250798489	0.09968487853740347	0.11111128955566804	0.11980935163569251	0.09899809299630156	0.11211527929564148	0.10973544778272463	0.11912908028873932
PITRM1	0.1049106220379668	0.11386000955686376	0.10553111943277248	0.07662470505213369	0.11181450169993057	0.1297653085595302	0.11343913746340323	0.10931027241598994	0.1347443237814093
PKLR	0.12371700812754018	0.11725860256914197	0.11900209295285144	0.12422123835104923	0.10917161452141784	0.10990126869061162	0.09891015600018747	0.1008587724049928	0.09695924638220736
PKM	0.11216509354004342	0.11005228283148932	0.11019677033214098	0.12319091469830394	0.11044985610665285	0.10908740978239896	0.11002533870628951	0.13309198360949995	0.08174035039318099
PKN1	0.1153693531559053	0.11734051021673192	0.13456902516135286	0.10682045203865657	0.11944303213623925	0.12396017665557303	0.09679863294811837	0.10574422085557533	0.07995459683184734
PKN2	0.10878763844378372	0.09971843086294238	0.10696803725929935	0.11372672440254952	0.10806641871087591	0.11645820364814227	0.1128103008690402	0.11910206408104383	0.11436218172232283
PKP2	0.11984906321050803	0.10879579472273777	0.10794000174358037	0.10666974885926919	0.10516917289898652	0.115771356874207	0.11209721492263529	0.09374137298847024	0.12996627377960554
PKP3	0.06843926950887931	0.08125440881775556	0.07037424193570098	0.07882335048024527	0.08014850162083048	0.061503370382424136	0.09735619797565864	0.3119573283199682	0.1501433309585374
PKP4	0.11534972321314188	0.1200928289342176	0.11247121894780432	0.11487750578248185	0.10232242889541135	0.100922344611885	0.11385782766883733	0.1271689041877754	0.09293721775844536
PLA2G12B	0.060615542651387834	0.054631155473342255	0.05414255338727948	0.07063344085081537	0.08305006241607114	0.08734472503330336	0.13960526224484734	0.06873637184517427	0.38124088609777884
PLA2G15	0.09672262510978585	0.09134901816222712	0.08539272597780428	0.10167076462257099	0.13277874199258535	0.08717255140453647	0.10981463039679316	0.1386016148538209	0.15649732747987583
PLA2G2A	0.00740765103309985	0.010211886191492239	0.011585870626060183	0.03213166065732132	0.03584431313432377	0.025153752591426264	0.06869489157051462	0.014649169852021499	0.7943208043437403
PLA2G4C	0.07112035006984938	0.09617533531099831	0.12255216995032364	0.08642331229503404	0.12733980017452715	0.12960959201133562	0.13340274429414786	0.14420207659271955	0.0891746193010645
PLA2G4E	0.10870436839153975	0.1074921219942267	0.14070095655654333	0.12922503529550508	0.1153305690271364	0.12478542686736732	0.0669149277645383	0.10027550148215755	0.10657109262098548
PLAA	0.08471982656493106	0.1077565942993113	0.11335673248802695	0.10328145517966017	0.11326775193890098	0.12044120615184811	0.10600174388573709	0.1388084073614731	0.11236628213011125
PLAAT3	0.11821668307086892	0.1150176270643008	0.10081510232574342	0.1219457821641717	0.10280609618373876	0.09998992703226232	0.11178579703628456	0.1365185134235637	0.09290447169906585
PLBD1	0.11590166811689864	0.11842962568123745	0.10991803874666443	0.06975360333441523	0.07975839576262084	0.11610527380579536	0.11849677881630037	0.17113226413125093	0.10050435160481672
PLBD2	0.08523230183922814	0.10081987317206179	0.10443345144126369	0.07519901872965261	0.11465170098979499	0.13084959699514292	0.09829779450201552	0.14952019538367908	0.14099606694716127
PLCB1	0.12350508860193689	0.16174802964165527	0.12267850766830579	0.08277689764896021	0.12897813650673232	0.07129131094298552	0.10045936992532764	0.07799726570431192	0.13056539335978448
PLCB2	0.1334688143710367	0.1357730690780581	0.1341529190615767	0.1107822326535627	0.10165476536036999	0.08910099856453754	0.052013039122257354	0.1550904860711023	0.08796367571749857
PLCB3	0.11561388086991174	0.114927177087872	0.09069681984680598	0.1009392450494727	0.1257265532009134	0.08723662997867372	0.09182263046047744	0.1734921706800208	0.09954489282585227
PLCD1	0.11411809532216351	0.10744832068625816	0.10804543761503597	0.1176957492070004	0.09833788377566406	0.12148792244837375	0.12149170005463686	0.11212739754924107	0.09924749334162626
PLCG1	0.11574336428309598	0.11272904491351818	0.11054437353722632	0.09864168516820226	0.13020079619017283	0.12057286435865817	0.08624585953158433	0.1140747749787791	0.11124723703876288
PLCG2	0.10823087016599049	0.11596577267174701	0.11734466163224753	0.11391309731379294	0.10497402004025241	0.11181667267874074	0.12263142970935195	0.09235575340502176	0.1127677223828552
PLCL2	0.11300635774766203	0.10773017685783752	0.0957950725801882	0.09259661827594357	0.07417124806857944	0.11897035210233209	0.10329545363574467	0.13989521225631912	0.15453950847539336
PLD1	0.1166859991432056	0.09092513141826716	0.11582713199317836	0.0985602574073882	0.11362855790549835	0.13252730788938488	0.08714741469985411	0.1577523426830621	0.08694585686016128
PLD3	0.08415769797936755	0.08479182345708566	0.08772152952073332	0.07266551203779724	0.10950157669540413	0.11089710866378702	0.12811767828877674	0.17678146964072458	0.1453656037163238
PLEC	0.11373894697714369	0.11371045094939648	0.11509524971669013	0.11124540325593571	0.11031017856088385	0.1166284921834832	0.10594287423505977	0.12056790757034744	0.09276049655105977
PLEK	0.13680968791061662	0.1437110226906301	0.11027639010529798	0.10287730201791452	0.10734699228160813	0.04178966916561369	0.11332762423892896	0.1117537703526299	0.13210754123676008
PLEKHA1	0.11333437083116833	0.11228011979857498	0.11484965877179457	0.10882529503784336	0.11125818836248161	0.11245033465713164	0.11292964889484572	0.09463527708825267	0.1194371065579071
PLEKHA5	0.10991013713114017	0.10512495402573076	0.11046259063689365	0.10413653250681028	0.11984083641538353	0.109813832357493	0.12313567777965606	0.11960172096838428	0.09797371817850828
PLEKHA6	0.12628860995633437	0.11652346227190066	0.11620453655858051	0.10224356289434847	0.10330063054163967	0.10532980597411121	0.10559289910873816	0.12174070419312778	0.10277578850121913
PLEKHA7	0.11837688366030538	0.11192570852824528	0.11420010316371064	0.10614102183256582	0.10398175677392116	0.11102373945200467	0.09745980842150656	0.10858246558687966	0.1283085125808608
PLEKHF1	0.10117806319771486	0.10537398055628806	0.11086321456198046	0.09616064665528669	0.11869251645998453	0.11700313593632748	0.10012792887396144	0.14761317082284664	0.10298734293560984
PLEKHF2	0.11228895541587261	0.10194785928167456	0.1231985443727222	0.10214960439768934	0.12818873719887044	0.10159113461875108	0.10515476572911013	0.13046440238056967	0.09501599660473992
PLEKHO2	0.11348611573750388	0.10625278429209478	0.12319913084101707	0.08308791817972476	0.11473505279845024	0.10526019412026907	0.11773100922759112	0.13228760269082113	0.10396019211252794
