Protein.Group	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	Genes
O00499	0.025620455117685837	-0.49060796075812363	0.5418488709934953	15.029451310128309	0.10277087708042607	0.9190516960843944	0.991572723962303	-5.892105965438943	BIN1
Q9NRY5	-0.03216423220684446	-0.4517424812004929	0.387414016786804	13.106918230249434	-0.15836103189004405	0.8755201869126531	0.9848156395721587	-5.8924916127434965	FAM114A2
P26196	-0.14881462967758127	-0.39560202983713794	0.09797277048197539	15.285700321974891	-1.196711430643122	0.23431818730828652	0.6746303854370447	-5.8928303761129115	DDX6
P51570	-0.0684849735016818	-0.18088922462835608	0.04391927762499248	20.207731625364005	-1.2085504043689033	0.2296411678928673	0.6707121696598797	-5.893195463851859	GALK1
P78329	-0.14354504537169196	-0.38041601398757563	0.09332592324419173	18.97287573193974	-1.2022107849427628	0.23210435200802987	0.673223041251782	-5.89423697375976	CYP4F2
Q96CV9	-0.1512447267838092	-0.42149726550246114	0.1190078119348427	13.703930617080392	-1.1138115962799886	0.2687124224626591	0.7096383696597431	-5.896393547998811	OPTN
Q9HBH5	-0.13662652851060783	-0.3891703092085439	0.11591725218732826	14.131912129642968	-1.077363405725459	0.2846996597477109	0.7224282153964607	-5.896433692701223	RDH14
Q9HCD5	-0.1923560717879636	-0.6660905095258772	0.28137836594995	13.451040483475191	-0.8185413843835675	0.41750063904981527	0.8111159279710789	-5.898109677921424	NCOA5
P09327	-0.20891941212642715	-0.7418035166941376	0.32396469244128323	16.400064443826256	-0.7903432126378706	0.4336062319389309	0.816569130317144	-5.900099672871978	VIL1
Q14669	-0.15836870248203844	-0.5271116444801289	0.2103742395160521	12.338263571722873	-0.8632620489502087	0.39223459823764295	0.8030054365267044	-5.900106935321254	TRIP12
Q68D91	-0.021072709530550463	-1.120598683569921	1.07845326450882	14.293234208731267	-0.0392845804380151	0.9689463948641794	0.99544777886243	-5.90032387035761	MBLAC2
Q9Y2W2	-0.17738930947808426	-0.5710654345266944	0.2162868155705259	15.766200798480357	-0.9047894730049046	0.3698657410796512	0.7870742569822713	-5.900475121377137	WBP11
P25686	-0.12259781291368299	-0.4569841591126741	0.2117885332853081	12.155155191791284	-0.7412366342796686	0.46292434493558543	0.8305642551407075	-5.900614981309006	DNAJB2
P05186	-0.2522315144492799	-0.7633006319189446	0.2588376030203848	14.304973110574615	-0.9863814758189833	0.3277437930688929	0.7619363606258492	-5.902510917505427	ALPL
P08621	-0.20382985841827844	-0.5798247318273302	0.1721650149907733	17.05114699620465	-1.0800320127543068	0.2836078223346051	0.7224282153964607	-5.902610930199355	SNRNP70
O75369	0.09724105609629705	-0.06230006282542319	0.25678217501801726	22.226305603124754	1.208726946887596	0.22951958021785238	0.6707121696598797	-5.903486855059535	FLNB
P04181	-0.11466212349763473	-0.741869134092297	0.5125448870970276	15.013325847529384	-0.3760725861894971	0.7099628208493587	0.9392723693268871	-5.9038797925600095	OAT
P00480	-0.10886856682896241	-0.28761217199345235	0.06987503833552754	23.016056301110048	-1.2078782567944042	0.22984450395561837	0.6707121696598797	-5.9044899129211	OTC
Q9H2M9	0.13799591789940652	-0.31518530293738833	0.5911771387362014	11.750452516303447	0.6172191363121919	0.5409123984249866	0.8706746829090285	-5.904618789132971	RAB3GAP2
O60645	0.17114149523092415	-0.43395777112886735	0.7762407615907156	15.547952864127929	0.5718095234469193	0.5706836344262222	0.8800269277626561	-5.90480288601349	EXOC3
P49411	-0.06579365033064873	-0.17385271188283416	0.04226541122153671	22.128924293634736	-1.2074633616754493	0.2300034686326305	0.6707121696598797	-5.904980023931601	TUFM
P49756	-0.2045780360535026	-0.6505737578462323	0.24141768573922712	15.6529118044342	-0.9194097024867869	0.3619262046402202	0.7814152438528527	-5.905909293292697	RBM25
Q96GQ7	-0.17303931175346746	-0.5761433076669541	0.23006468416001916	14.061427337888667	-0.862828898372138	0.39247038898452524	0.8030054365267044	-5.905947389823539	DDX27
O95363	0.17498375348855916	-0.1946784206689845	0.5446459276461029	13.652806928505273	0.9469975645444935	0.3474645470569738	0.7741874401935293	-5.9060574066222795	FARS2
Q9NRA0	0.15468145517357476	-0.18269494127192745	0.492057851619077	12.447660886275546	0.9172330634846872	0.3627179978072108	0.7814152438528527	-5.907299945794642	SPHK2
Q6VN20	-0.1651773178939505	-0.5432870902736556	0.21293245448575462	13.228743615588014	-0.8767699108791539	0.38467618298459993	0.8003602600142955	-5.9082176148184145	RANBP10
Q9BUH6	-0.19606348002721577	-0.5514272320903993	0.15930027203596778	14.130884286451185	-1.0980569270343405	0.2754904610487726	0.7151776941936444	-5.90888036413422	PAXX
P30153	-0.08370169941203616	-0.22164593138033417	0.05424253255626184	18.23711508724717	-1.2033221224461013	0.23159450928696598	0.6724730593618126	-5.9098630558664995	PPP2R1A
Q9BVM4	0.18224688151017127	-0.18057325768694366	0.5450670207072862	16.805764280118478	1.0024469797355096	0.31970316943573374	0.7551055828419794	-5.910512685402953	GGACT
O75342	-0.5851941978628945	-2.4978765129192526	1.3274881171934638	20.04597305281322	-0.618557187604684	0.5397509497807399	0.8703367155186832	-5.9108438540405155	ALOX12B
Q9GZM7	-0.24974718578312896	-0.7430100543065089	0.243515682740251	15.12709277860413	-1.01018177405443	0.3159586299623165	0.7526135282657144	-5.911057527401693	TINAGL1
Q16706	-0.2444201930812473	-0.750800753899682	0.26196036773718745	15.250503739138143	-0.9649930756933431	0.338322145063648	0.7736574878627058	-5.911704500530777	MAN2A1
P04040	0.1728445547962853	-0.11241306642075632	0.4581021760133269	25.2153012563436	1.201626830608942	0.2322481131740587	0.673223041251782	-5.911857310402516	CAT
P12235	-0.10507407025650961	-0.2789705516607205	0.0688224111477013	17.153214179474094	-1.1984114718442003	0.23351799589633968	0.6739746388564504	-5.912825257097214	SLC25A4
Q00403	-0.15616539346107136	-0.6237772139796994	0.31144642705755665	13.69539592410684	-0.674660492216339	0.5037163652233415	0.8489570899970359	-5.9132661287712205	GTF2B
Q9HAU0	0.029864224942445127	-0.6631192180781467	0.7228476679630369	11.133788953758945	0.08902592402937233	0.9298128244118109	0.9918649043655899	-5.913281243489824	PLEKHA5
P05413	-0.2385950116819015	-1.0311318048606324	0.5539417814968295	16.36429853086371	-0.6091427166373394	0.545999553137898	0.8729847259399773	-5.913713532939	FABP3
Q16696	-0.17587468401198095	-0.5657185047121199	0.21396913668815806	13.29207969673059	-0.9028640829296709	0.37029508623492546	0.7870742569822713	-5.914355347983935	CYP2A13
Q9UBC2	0.10569690821904583	-0.5770545020743824	0.7884483185124741	13.13277819979577	0.3154987842260809	0.7544579023267273	0.9511222826998844	-5.914944349292044	EPS15L1
P11047	0.23239812633227888	-0.44576212671376325	0.910558379378321	16.148527184560248	0.6912909520044598	0.49313383824047075	0.8444514092745316	-5.91617482220783	LAMC1
Q9H2H8	0.11128866063498967	-0.2259549847154635	0.4485323059854428	14.393538942750748	0.6671597376389903	0.5085402841464242	0.8498960784115411	-5.9162875458262505	PPIL3
Q9H190	-0.3831506745305233	-1.7799924632147648	1.0136911141537182	14.489344064761308	-0.5583300675832474	0.5804350223277855	0.8847814279817418	-5.916406824937089	SDCBP2
P33240	-0.17434339438801666	-0.5220161364133344	0.17332934763730107	14.893759153986048	-1.0016020243758896	0.32027352908369966	0.7551055828419794	-5.917973891145411	CSTF2
P32969	-0.0884249335052525	-0.2351171953526372	0.05826732834213218	19.371193164983566	-1.1954150186164831	0.23465436654528035	0.6746382193161371	-5.919141212115556	RPL9P9
Q9UEU0	-0.25397270723991106	-1.0139118564087888	0.5059664419289667	14.555736171749965	-0.6732870492806737	0.5042396339001772	0.8489570899970359	-5.919851832630975	VTI1B
Q96T76	-0.13848148240237718	-0.4146734297118787	0.13771046490712435	13.427676775003848	-1.000106021116059	0.32072414567966107	0.7551055828419794	-5.920683154925352	MMS19
Q15435	-0.0977400327105265	-0.2609920303344374	0.06551196491338437	17.09405261272575	-1.1874495638103901	0.23779246783313981	0.6780475954607972	-5.921171527133382	PPP1R7
O60716	0.12719616656691865	-0.08633808240640231	0.34073041554023964	18.997831910291044	1.1817095073695845	0.24010714916162673	0.680739047801613	-5.92169769969375	CTNND1
P12035	-0.6358820115893158	-2.601896366534479	1.3301323433558476	19.5479823899321	-0.6544357030012868	0.5167128257185216	0.8555779700521559	-5.922035740788936	KRT3
Q8N0W3	-0.17453368665998314	-0.5362120537391397	0.18714468041917337	14.072062809120164	-0.9647635096672486	0.3384362167475147	0.7736574878627058	-5.922202403916654	FCSK
Q8WVK2	-0.14278257559837493	-0.6714971924209431	0.3859320412241932	13.061971459623031	-0.5484753861185222	0.5868884430721648	0.8880240058213208	-5.923106732876219	SNRNP27
P05165	-0.08737885533686882	-0.23276776117558742	0.05801005050184979	20.801205165423347	-1.1918627696798152	0.23603841662742792	0.6761537821976615	-5.923290042474669	PCCA
Q15847	-0.16138485390371562	-0.5380373641377867	0.21526765633035547	14.726403215260625	-0.8591841699067725	0.3940659724433473	0.8030054365267044	-5.923732969422716	ADIRF
P47224	-0.1755297550866611	-0.6568728295226842	0.30581331934936196	12.072885778525073	-0.7337851459926231	0.46675644511347414	0.8319060450321784	-5.925096609015068	RABIF
Q9Y6I9	-0.12308033733150697	-0.35090430132031075	0.1047436266572968	14.737534607842841	-1.075414369438162	0.28547974734357023	0.7232770081597633	-5.926058750371417	TEX264
Q32MZ4	-0.1194830781043603	-0.3409630536356631	0.10199689742694247	15.597351424246053	-1.0736759156104856	0.2862124396564677	0.7241583706173372	-5.926066732359803	LRRFIP1
P26583	0.14877586070338755	-0.693759801364338	0.9913115227711131	14.14967152273078	0.36137404881546425	0.7204768096480765	0.9423433525363001	-5.926115933222466	HMGB2
Q99700	0.06470032226525103	-0.3170172224174249	0.44641786694792696	13.094346330029968	0.345881207137393	0.7317995818345444	0.9439132735827833	-5.9261832374719985	ATXN2
Q8N163	-0.13895596220286896	-0.3921041600538411	0.11419223564810319	16.74265272347982	-1.0920420638582247	0.2780287959167137	0.7157717905459765	-5.9270510577320055	CCAR2
Q02539	-0.2219488386820232	-0.754661025048131	0.31076334768408465	14.559240979859362	-0.837446846738858	0.4064417732181558	0.8072278808649314	-5.927167111626672	H1-1
Q9P258	-0.21036066793178756	-0.8349847188243136	0.4142633829607385	14.450058375037715	-0.6803490748729246	0.5001459939212936	0.8475110722865302	-5.927213305892591	RCC2
O60911	-0.4853739584085743	-1.7677590647888106	0.797011147971662	16.889008423862517	-0.7625178889806405	0.4497660409463192	0.8253788445383423	-5.92724459392394	CTSV
P52630	0.18921472686073706	-0.4748431517328261	0.8532726054543002	14.416785576084548	0.5786983569900581	0.5665421635820995	0.8797740454824555	-5.928980386414893	STAT2
Q16864	-0.12125931334215981	-0.9179088012097223	0.6753901745254027	14.913731526119951	-0.309825004323842	0.7586665502233372	0.9523892370090316	-5.929036002508753	ATP6V1F
Q8TAT6	-0.15111625893567496	-0.5391252719999647	0.2368927541286148	15.018551224262666	-0.7828280633504916	0.4375268959216322	0.816569130317144	-5.929607788451855	NPLOC4
Q9HAC7	0.14563969224595577	-0.1533203565277582	0.4445997410196697	15.086215393230267	0.9730315808691553	0.3341676467799175	0.7705991908817867	-5.929935034182215	SUGCT
P22760	-0.0905656615943888	-0.24214666190120482	0.061015338712427244	20.89867245700257	-1.1848679882504571	0.23878087266093906	0.6800063982300656	-5.931424456782968	AADAC
P61978	-0.2339621833811859	-0.6311930959533105	0.1632687291909387	20.596113381579634	-1.1685840753079413	0.2453609436931056	0.6855614226568644	-5.933723105803233	HNRNPK
Q9NX20	-0.09076855991038932	-0.6328290896362356	0.45129196981545694	13.054509492471272	-0.34126022452175825	0.7351672399601052	0.9456116387100144	-5.934871002653217	MRPL16
A0FGR8	-0.16673006151381617	-0.4966212940932778	0.1631611710656455	14.236786485737621	-1.007613437970912	0.317033688702753	0.7530102815352697	-5.93489054822904	ESYT2
P00734	0.18316540444667692	-0.18509850557492172	0.5514293144682756	15.400348008277724	0.9926061940168281	0.3244422134353038	0.7587287204549051	-5.935052293136965	F2
Q13325	-0.12993772903861653	-0.5164149768283574	0.25653951875112435	11.680292977099427	-0.6791994107525525	0.5008664423750409	0.8478386958119285	-5.935402371902805	IFIT5
Q15050	0.10363196174165529	-0.2911115341822236	0.49837545766553415	16.172423414664852	0.5331899860415131	0.5973115794465789	0.8946140966725956	-5.936534919386663	RRS1
Q9NRV9	-0.09653531451466163	-0.25966621150276076	0.0665955824734375	17.585638139800082	-1.1736840106324338	0.243239220598178	0.6829842013883334	-5.9370727775832846	HEBP1
O15173	0.11700291592563591	-0.0796473585567711	0.31365319040804296	19.604387197834402	1.179922001391632	0.24073377265679252	0.680739047801613	-5.937148162412269	PGRMC2
O75390	-0.08312116071645477	-0.22284753140089092	0.05660520996798139	19.16268100933312	-1.1797348025020806	0.24080791080099398	0.680739047801613	-5.937364339374529	CS
Q9NW13	0.0987731204650228	-0.24528646764337508	0.44283270857342066	14.91756519187788	0.5843509444971614	0.5630078074325657	0.8778588624915737	-5.937440640569394	RBM28
Q15750	-0.17071681273617248	-0.5818350394632218	0.2404014139908768	13.676933981203272	-0.8330375344628757	0.4085909766914685	0.8072278808649314	-5.937698074148261	TAB1
Q96HD1	0.06753791940988836	-0.31805365626443993	0.4531294950842166	13.766839070316447	0.3565240092277144	0.7237461545370523	0.9430045687382123	-5.937910421311162	CRELD1
Q9BQG0	-0.17984207767660954	-0.5230571277567095	0.1633729724034904	15.971386429881644	-1.043940476598502	0.2998845070048999	0.7376721408781068	-5.939257434772418	MYBBP1A
O00154	-0.208092376034415	-0.8357418624706394	0.41955711040180943	13.768501890418896	-0.6697688593132791	0.5067976673268705	0.8492283530719764	-5.939550534252091	ACOT7
Q8IWL3	0.08386777689355186	-0.20340723632404745	0.37114279011115114	14.116349046583407	0.5893359395493405	0.5588238970801949	0.8767177307485692	-5.939686349921611	HSCB
Q6IBS0	0.13275877821217036	-0.13599872819150477	0.4015162846158455	14.788411652835416	0.9855530211455258	0.3278163868344639	0.7619363606258492	-5.939869735801642	TWF2
Q96NS5	-0.2097342985427092	-0.8704717709664208	0.4510031738810024	12.166133951683229	-0.6412486742553988	0.5249656635923567	0.8583932070069934	-5.9401791300085085	ASB16
P21127	-0.15157872565690003	-0.5150147092173792	0.21185725790357915	13.377307954268414	-0.8374704663261567	0.40626723725322333	0.8072278808649314	-5.9407447877276205	CDK11B
Q96D71	-0.1615148605327555	-0.5407129292848833	0.21768320821937237	10.994759931788977	-0.8544789677964106	0.39671549391866257	0.8038149745906987	-5.941564881607272	REPS1
P09914	0.17177288303368698	-0.25795136981712147	0.6014971358844954	14.12785328021682	0.8026457545760148	0.42593427991222466	0.8148357430148969	-5.941884801907397	IFIT1
P63098	0.31895877174945686	-0.4766905068123274	1.114608050311241	15.12768690372885	0.8061999520543067	0.42413802067895634	0.8148357430148969	-5.94192049144481	PPP3R1
O14975	-0.09693627150153289	-0.26143903938413804	0.06756649638107223	21.170981163884804	-1.1687302852798414	0.2452209158610958	0.6855614226568644	-5.942750922077783	SLC27A2
P09493	0.18087130436151758	-0.13152479702156847	0.4932674057446036	17.847049089136533	1.1491779873912942	0.25332028820115615	0.6958136303331757	-5.942773783686155	TPM1
O15230	0.17736010567766403	-0.37215343034697523	0.7268736417023033	15.855965011170147	0.6510856546321547	0.5184888760924191	0.8556374434665829	-5.943628390574424	LAMA5
P55957	0.12166658402892318	-0.10740792983926083	0.35074109789710717	15.94043558766304	1.056270674317688	0.2938878181803461	0.7295786506722003	-5.9438009575822806	BID
Q5BJD5	-0.03081124613958384	-0.4616713411184643	0.4000488488392966	13.7075600110173	-0.14612992793236743	0.8848098215764645	0.9874384837121356	-5.943991704867296	TMEM41B
Q8NCA5	-0.08355601397993612	-0.4968673043814776	0.32975527642160535	13.143414578289748	-0.41102834577194836	0.6836623383372865	0.931811694025477	-5.944679242577994	FAM98A
Q15386	-0.16153258948843202	-0.5441552350365659	0.22109005605970183	12.52314968089092	-0.8458499730833594	0.40126275861714267	0.8044049065477598	-5.944946749328785	UBE3C
P02679	0.1483960835307835	-0.10246261051282243	0.39925477757438943	20.881885343748895	1.1731254405973992	0.24343594259701606	0.6829842013883334	-5.944975425311653	FGG
Q99598	0.2523089347475373	-0.5081039494640958	1.0127218189591702	14.339898773700238	0.669335324492367	0.5068940815605778	0.8492283530719764	-5.945064667867551	TSNAX
P51151	-0.19026963033335204	-0.8895706496720761	0.5090313890053719	15.5133702931866	-0.5525970485133644	0.5840929986351556	0.88615623757298	-5.946147506691933	RAB9A
O95169	-0.16114275993210544	-0.4768146509363794	0.15452913107216856	16.18122964462384	-1.0167892516285488	0.3124971771530381	0.7511400037990457	-5.946494750856641	NDUFB8
P13667	0.08318751448617276	-0.05770746597555984	0.22408249494790536	22.86220036000739	1.170883802462997	0.24433189506902858	0.6843704231949929	-5.9475473579006275	PDIA4
Q6PGP7	0.13364252042085348	-0.14240885066603834	0.40969389150774527	14.112783027480264	0.9654089018332568	0.33763589459037846	0.7736574878627058	-5.948785116605853	SKIC3
P98175	-0.15045533207601328	-0.4760103934133386	0.17509972926131204	16.542120390038175	-0.9245688968952671	0.3589192241720137	0.7803436645732481	-5.948876311073492	RBM10
P52306	-0.14863065495891706	-0.475136706243803	0.17787539632596885	15.895292307782215	-0.9103845268299099	0.36622733980644473	0.7847853024641628	-5.949025432517469	RAP1GDS1
Q8IUE6	-0.32743558199336725	-0.8876315540650277	0.23276039007829324	21.773393448028038	-1.1594128315592924	0.24900578539834015	0.6895233374526395	-5.950003619946817	H2AC21
Q5TEU4	0.054907079275985204	-0.4948880714956437	0.6047022300476141	12.518827596670995	0.20506071962381248	0.8390864025356128	0.9750054591506643	-5.950575894084593	NDUFAF5
P48728	0.12668296960807646	-0.10058965431616704	0.35395559353232	17.328247135203753	1.1074520301528425	0.2710630577959038	0.7129272392686088	-5.950910190066966	AMT
Q641Q2;Q9Y4E1	-0.02457916939362825	-0.5455854405109326	0.4964271017236761	13.208240815988777	-0.09686776768623293	0.9235578595858973	0.9918649043655899	-5.951014067251476	WASHC2A;WASHC2C
Q53RT3	0.560120144952172	-0.8844125239217828	2.0046528138261266	16.989600764844255	0.7785974869372128	0.4398435505894469	0.8169460242212282	-5.9516981013783665	ASPRV1
Q13617	-0.1278775784637597	-0.3975627109957329	0.14180755406821355	13.499970601314143	-0.9465616976061495	0.3472844768399921	0.7741874401935293	-5.952736662480751	CUL2
Q9C0B1	0.10661241273526349	-0.32360748941765394	0.536832314888181	13.245492486364448	0.5044125876392829	0.6173650349460478	0.9040888418457875	-5.95319968766564	FTO
Q9NTM9	0.14710192530637814	-0.34069599233013237	0.6348998429428886	13.676358886418633	0.6112564612644371	0.5448089345602691	0.8729847259399773	-5.954060970793559	CUTC
P40616	0.14313775062061398	-0.10689565847252255	0.3931711597137505	16.03761150191507	1.1364151273420382	0.2586238352045246	0.7027683120740101	-5.955053538390458	ARL1
P25311	0.4766269172483162	-0.33839354500341046	1.2916473795000427	18.137963963252226	1.159875164301901	0.24879190993977376	0.6895233374526395	-5.95585010623712	AZGP1
P13693	-0.10878112467019876	-0.331219445922965	0.11365719658256745	16.82679553653992	-0.9752152540871426	0.33278369740297753	0.769810404334871	-5.956564653841377	TPT1
Q29RF7	-0.17110714572829022	-0.5985506400140495	0.25633634855746895	14.024765908701037	-0.8041981304996665	0.4251211257795202	0.8148357430148969	-5.957352447604156	PDS5A
Q96A33	-0.09943393241001375	-0.27485972120231494	0.07599185638228745	14.790439429396582	-1.1254883639992628	0.263260127798531	0.7054791465631758	-5.958179901061644	CCDC47
P13196	-0.12292537826363115	-0.6392733521730445	0.3934225956457822	12.144360663427161	-0.48255200458679287	0.6322883433933366	0.9090852443963663	-5.958409595354335	ALAS1
P33947	-0.16614859356908562	-0.5475099000547579	0.21521271291658656	14.475062362786456	-0.8722253080552673	0.38670751515888246	0.8003602600142955	-5.958844649330917	KDELR2
O60663	0.0677892514445421	-0.29861284823614664	0.4341913511252309	17.23781755275942	0.3765923777626078	0.7089174120498782	0.9392723693268871	-5.959023492601122	LMX1B
P61966	0.09599182655584969	-0.2700753599628818	0.4620590130745812	13.905587964415282	0.5331443149269103	0.5974438420796886	0.8946140966725956	-5.959392676182692	AP1S1
Q9GZT8	-0.27744758420139215	-0.9617272926104692	0.4068321242076849	14.972866761921038	-0.8141538092858012	0.419372692620415	0.8116455595973769	-5.959420124279775	NIF3L1
P22105	-0.25524720306823	-0.7158164441563135	0.20532203801985355	18.994888029128834	-1.1007535483240054	0.273888488437297	0.7142911114988006	-5.961129625035227	TNXB
Q15691	0.18615599669536323	-0.2562616655134382	0.6285736589041646	15.808649068944133	0.8444962075949385	0.40229146906135926	0.8050556660534605	-5.961225293152354	MAPRE1
Q6IAN0	0.13844796118728822	-0.23599418185396057	0.512890104228537	13.26927734091991	0.7444380118442911	0.46043174868121794	0.828874490490607	-5.961293402663315	DHRS7B
Q6DN90	-0.0774648396295181	-0.4869403542799015	0.3320106750208653	13.768796617546132	-0.385544667589111	0.702418034715315	0.9383903400225617	-5.961459214600964	IQSEC1
Q9Y4B6	-0.14021020371308388	-0.5327252560273582	0.2523048486011904	13.276730102148315	-0.7201003186763961	0.47530702283552406	0.8340524058618213	-5.962422221581294	DCAF1
Q99614	0.14536030685972695	-0.22786372754430395	0.5185843412637579	12.098469540274381	0.781680642661016	0.43797508849627864	0.816569130317144	-5.9628644689974015	TTC1
Q96PU8	-0.18815658283571213	-0.5590003712380582	0.18268720556663398	15.232617627418048	-1.0110588593760286	0.31530111774065606	0.7520417416139177	-5.9631518108195625	QKI
Q9NXC5	0.11747089840320724	-0.11733791882675942	0.3522797156331739	13.505569576723275	0.9971578299120567	0.322000362694629	0.7568897414340279	-5.963521496721281	MIOS
Q86WR0	-0.13584919599645573	-0.5256525852901448	0.2539541932972333	13.461225171975768	-0.702556344742684	0.4860674034555036	0.8408052697660972	-5.964225042691704	CCDC25
Q9BZV1	0.10497270777744062	-0.2298562443212212	0.4398016598761024	12.794905414350165	0.6324322074722257	0.5304853417701063	0.8629652530329994	-5.9642754781846365	UBXN6
Q14141	0.14713037567940132	-0.3453096929837831	0.6395704443425857	13.695141670594085	0.6056113538994192	0.5485112792362711	0.8730044005040838	-5.9647815220398055	SEPTIN6
Q7Z7H5	0.16876050148441524	-0.1273446076918056	0.4648656106606361	17.794840631213535	1.1312227731071733	0.2607621990772477	0.7043267645179268	-5.966015963998887	TMED4
Q15427	-0.1431916015831427	-0.430425733266736	0.1440425301004506	17.13278670383017	-0.9938762560347445	0.32363060265137567	0.7581057996083808	-5.966060384743418	SF3B4
Q86VN1	-0.1552952573541024	-0.4419083051138186	0.13131779040561378	15.475385108810846	-1.0771940177218928	0.28442037265391723	0.7224282153964607	-5.966589268757008	VPS36
Q13425	-0.05729609026509262	-0.8238084449799579	0.7092162644497726	10.757308044521126	-0.15274676042904065	0.8796348313967935	0.9863711189340255	-5.966700823678195	SNTB2
O75832	0.07157277927635512	-0.46693265382183785	0.6100782123745481	14.246925677880355	0.2712192035517353	0.788044359033311	0.9623256853656508	-5.967579165203182	PSMD10
Q9NRG7	-0.12354810495466488	-0.47238789373675816	0.22529168382742837	13.691965663280417	-0.7135133516161287	0.4792462198979196	0.8352028294127727	-5.967815459326566	SDR39U1
Q12802	-0.10865006323544074	-0.7688980812264223	0.551597954755541	11.992026746638405	-0.3349588974422484	0.7398025688489106	0.9471797527356274	-5.967980696403332	AKAP13
Q9BXK5	0.11833889144611498	-0.09886664767612188	0.3355444305683518	15.829112210837213	1.0827948029572947	0.28187135917892026	0.7207611481707226	-5.968509889593251	BCL2L13
Q8N1S5	0.1504212892445146	-0.12853656808989294	0.4293791465789221	15.30122679768574	1.0720188094208671	0.28672504291196266	0.7241583706173372	-5.968811040462071	SLC39A11
O75695	0.16209941037267403	-0.7184751635370599	1.042673984282408	13.432323571013109	0.3761676754623581	0.7094759718523727	0.9392723693268871	-5.96900425914398	RP2
Q8NFH8	-0.1417158905363742	-0.4808559962566784	0.19742421518393002	13.605203854086005	-0.8359793435164891	0.4065062029924046	0.8072278808649314	-5.969101659013217	REPS2
Q9P0L0	-0.11789200742837153	-0.3302252694912783	0.09444125463453523	16.247830975937323	-1.1027837642710456	0.27301032458061847	0.7134271262920241	-5.969371658203509	VAPA
Q9NQP4	-0.12264242415856386	-0.6928058653636399	0.44752101704651215	14.1169982274333	-0.436418603725492	0.6651692376562384	0.9264950435838633	-5.9712505320821005	PFDN4
Q13144	-0.1265675075645559	-0.44128959716543203	0.1881545820363202	15.67871271570872	-0.8067704993317454	0.4234323570138503	0.8143481693897087	-5.9712615106106925	EIF2B5
Q5VWZ2	0.07921387295365437	-0.061553070326337916	0.21998081623364665	16.57200932938694	1.1170726730842107	0.2667631484870558	0.7074380206515841	-5.971368848325168	LYPLAL1
A6NDG6	-0.12428875078910594	-0.41656394275231723	0.16798644117410533	13.64878262735428	-0.8513507240953254	0.39810079772546525	0.8043043183100281	-5.972349933459283	PGP
Q9H2B4	-0.16558633726671748	-0.5911780315114901	0.26000535697805516	13.622782843236417	-0.7816367671641015	0.43814412433436234	0.816569130317144	-5.972479947750196	SLC26A1
Q96A26	-0.11881274107040435	-0.33507385613378293	0.09744837399297424	16.51347301067509	-1.0915368246644173	0.2779635427881662	0.7157717905459765	-5.973299867907882	FAM162A
O43615	0.09638298232066407	-0.08000362195176637	0.2727695865930945	15.926691989178074	1.085482843045511	0.2805880219947107	0.7187555730167626	-5.973993999550286	TIMM44
P60520	0.14873364310819054	-0.3749670292240758	0.6724343154404568	14.13830353148691	0.5746497390319915	0.5688633831573224	0.8800269277626561	-5.9746050899424565	GABARAPL2
Q93008	-0.07943602932845543	-0.21869495217992796	0.059822893523017104	17.228405575725926	-1.1317534627377526	0.2604558855149958	0.7040577349714887	-5.974759697379243	USP9X
P12814	0.11117793980901843	-0.08152604853031702	0.30388192814835385	19.815314264230775	1.1442715897203781	0.25517382204867484	0.6992132243747277	-5.9748991173144885	ACTN1
Q5BKU9	-0.14423676685799958	-0.513614665483962	0.22514113176796285	13.664347539284869	-0.7830138286243797	0.43706569821761887	0.816569130317144	-5.975027056522719	OXLD1
Q96QA5	-0.5359288687380573	-2.3901699672139065	1.318312229737792	20.2396687498213	-0.5830442697855049	0.5629382041394506	0.8778588624915737	-5.975234902986345	GSDMA
P50213	0.07934216538404641	-0.059484284059055134	0.21816861482714794	17.710850042052872	1.133799030234037	0.2595737838891332	0.7035968260686246	-5.975388571402281	IDH3A
Q15773	-0.22939522153948982	-1.4223045813099204	0.9635141382309407	16.72469687111962	-0.3914222976834172	0.6980327372638605	0.9378696264775971	-5.976427714370025	MLF2
Q9NUQ7	0.12322394139082067	-0.1496534339286762	0.3961013167103175	14.64446444788434	0.9019613041381024	0.3704286652796773	0.7870742569822713	-5.9767649665253035	UFSP2
Q9BTD8	-0.1698453075642822	-0.5252916257385684	0.18560101061000392	14.04075290550279	-0.9538741088551299	0.34359726867488516	0.7736574878627058	-5.977218166914609	RBM42
Q96S44	-0.12512077278222883	-0.4328792226533721	0.18263767708891443	14.153571500369369	-0.8155947841554224	0.41841061411898506	0.8111159279710789	-5.977427905466878	TP53RK
Q9BUF5	-0.18925048580435969	-0.5877571400277999	0.20925616841908048	14.223542772024194	-0.9480100763352335	0.34655210921120705	0.7741874401935293	-5.9782606082387675	TUBB6
P63241	-0.15386101044553607	-0.4269630065586228	0.11924098566755065	17.21006962365272	-1.1180738753966717	0.2662802295340523	0.7074380206515841	-5.980531621987558	EIF5A
Q96FQ6	-0.41319416056440283	-1.2535525885936982	0.42716426746489256	15.858205638247494	-0.9802580765680641	0.33025989321628213	0.7662569457048071	-5.98188472008767	S100A16
