Genes	Bin_1	Bin_2	Bin_3	Bin_4	Bin_5	Bin_6	Bin_10
LUC7L2	0.1411427188017812	0.13484079267874785	0.14062944010046796	0.13650367923744655	0.18752518043653593	0.13819194007711602	0.12116624866790446
LUC7L3	0.14150388132023858	0.13490983943624518	0.1661492564475458	0.14897929796510292	0.141348826837845	0.13482178957448282	0.13228710841853966
LUM	0.11123153527575165	0.10849262533650093	0.10765412695605427	0.13179666217932134	0.13044144096619864	0.20038680579384383	0.2099968034923293
LURAP1L	0.15406461089844395	0.1376679529259304	0.15062800088664705	0.09572444954561247	0.11984397286672036	0.18296010888508293	0.1591109039915629
LUZP1	0.14783420570864053	0.14403497451878944	0.17021287976474053	0.1364076579194793	0.12330284428383065	0.15588613428041026	0.12232130352410919
LXN	0.12114385679691671	0.1195311140334609	0.09181010913777789	0.1216714272982563	0.19614393893849824	0.14825262846893114	0.20144692532615888
LY96	0.0676732259878589	0.07602829452193668	0.16729327141151337	0.160924430123357	0.2265550243154224	0.20467060377435128	0.09685514986556036
LYN	0.13703973842249745	0.13490368350828416	0.15707245063701655	0.12567282896935092	0.1447550949700194	0.16173606794456338	0.1388201355482681
LYPLA1	0.1561907996567208	0.14151200688422805	0.14856958618440466	0.15645949312622107	0.14888026998530274	0.13160209316019997	0.11678575100292277
LYPLA2	0.153323734639213	0.13271335446204188	0.13357772180656804	0.15367938511730808	0.15161753100334185	0.17288012212702497	0.1022081508445021
LYPLAL1	0.11070695866016222	0.13236738354653566	0.15631227565640377	0.1498392720804567	0.13921834351403883	0.14484766319362985	0.166708103348773
LYRM1	0.14891482728771815	0.1451223082114039	0.14398406207295084	0.1215072649091138	0.12070694391314522	0.1392875541551538	0.18047703945051433
LYRM2	0.12075267631859495	0.15358261853828423	0.19688245107030972	0.13745961354230374	0.13609329555118896	0.13660575468098735	0.11862359029833106
LYRM4	0.14095453920621287	0.14884433298355218	0.16120951870373687	0.1418142499791456	0.11263283452449918	0.1247081962536308	0.1698363283492225
LYRM7	0.12902482450134817	0.13683915803934463	0.14268684770660456	0.1548678834618299	0.17411061663418456	0.12828054719645965	0.13419012246022852
LYSMD2	0.17136275412029356	0.15017014712462173	0.07904265227297864	0.1892822621567315	0.09456641454849513	0.2362409034733877	0.07933486630349174
LYVE1	0.14892386841089114	0.14357630144099554	0.11669299459239078	0.16501823405436425	0.10332363135453641	0.16287890822438728	0.15958606192243463
LYZ	0.11404008485934455	0.08919797056149098	0.1298550862127572	0.13113296740032962	0.12454469108012634	0.18249880464035137	0.22873039524559985
LZIC	0.15315258861842757	0.1416014790798158	0.16686202824547788	0.13120477142358414	0.13307401441938438	0.1392452594991362	0.1348598587141741
LZTFL1	0.15270040533914567	0.14102283648217181	0.15110024362120464	0.15848192821644427	0.1387271883486466	0.13714889298916672	0.1208185050032203
LZTR1	0.0987501505870712	0.10156413198460211	0.12822175496331	0.10576420575813174	0.19438256018997016	0.25290075832415276	0.11841643819276194
M6PR	0.15193941087686955	0.12120888770094297	0.1842180610646618	0.12942812257861913	0.12651955914311422	0.18102693789114332	0.10565902074464904
MAB21L4	0.12542328393540356	0.12095425331693524	0.14790972992364096	0.1453743162040534	0.1263042019648243	0.209595831647973	0.12443838300716956
MACC1	0.12444389537645319	0.115506987396396	0.1450645373840513	0.16065775448354164	0.18013416930412618	0.14421886795010003	0.1299737881053317
MACF1	0.1464272364421726	0.14117797657950543	0.1495104912795061	0.13345344405314508	0.1369616267107403	0.1537406642436898	0.13872856069124065
MACO1	0.127102974565148	0.13194403366616153	0.13892077707260092	0.14041083545053654	0.17323028890883452	0.1507485754240268	0.13764251491269167
MACROD1	0.1712637687724881	0.16700092202181013	0.12513310861096866	0.150524548206498	0.12604571010344856	0.11340864207394383	0.14662330021084266
MACROH2A1	0.10343018885233964	0.11414443143794806	0.14039842002540276	0.14288100715589183	0.1642493222835601	0.2112706437489797	0.12362598649587783
MACROH2A2	0.08312547317332096	0.10186854756762843	0.14109471584886396	0.09787618840619551	0.21713664784755599	0.1707355546931598	0.18816287246327532
MAD1L1	0.1294683546391977	0.13508661951573328	0.12141816206246989	0.1567764796697751	0.16157161264796102	0.14987259750641363	0.1458061739584494
MAD2L1	0.13195817861833978	0.1552432086820545	0.1469878315064272	0.1273363778505497	0.16548452681230102	0.16999915825310358	0.10299071827722422
MADD	0.11406234438841245	0.12450043062055977	0.09544957681371291	0.21125543803482472	0.11117923300262897	0.20611502195418457	0.13743795518567656
MAEA	0.1304296077114592	0.12741580371397346	0.12206994241802231	0.15508483491632125	0.1313431703382217	0.2148345046533769	0.11882213624862521
MAGED2	0.12608020146618745	0.1312924257540704	0.13184817782879277	0.14042078006113765	0.15640713582861432	0.16443917439938943	0.14951210466180798
MAGI1	0.16225424192988006	0.14655185606118565	0.13534236745473394	0.1384190657665242	0.14961699025356637	0.1557986297954549	0.11201684873865499
MAGI3	0.16866017422718096	0.1465517826440615	0.07947147656486812	0.10061314723274128	0.13160335038066812	0.3002664846926362	0.07283358425784382
MAGOHB	0.14138526396925527	0.13322600062661252	0.14966271327071676	0.12832174587109965	0.1539265193242971	0.15674259244766103	0.13673516449035766
MAGT1	0.12469250470244474	0.14840637378119254	0.1497866875738154	0.15895784777295532	0.13335681715444916	0.13419714269666466	0.15060262631847823
MAIP1	0.14760810866050572	0.14997343675814437	0.14426943925032887	0.14629868656783312	0.14221562201567717	0.12333962203935339	0.1462950847081573
MAK16	0.14206886160983218	0.15449615593615515	0.18773332445064783	0.13943776836456004	0.1816603036974177	0.07630861061474735	0.11829497532663968
MAL2	0.13610589386364394	0.12704577134357664	0.12982126537789376	0.1519530164367502	0.15605487174045243	0.1433583556775361	0.15566082556014696
MALSU1	0.12484605013160494	0.1342738863094319	0.14615969572585277	0.17155684342009667	0.1365550706308876	0.1058320237813184	0.18077643000080776
MAMDC2	0.14139619734116943	0.15355954803591118	0.12791810452852656	0.15137913922412513	0.14332351742531005	0.14451230300028997	0.13791119044466754
MAN1A1	0.1436923673582208	0.14702980111903727	0.1619018195146787	0.1449722170295094	0.13543760656557538	0.13669643756923439	0.13026975084374395
MAN1A2	0.13477251813856983	0.13008851333919658	0.13880570590414154	0.16445812722635064	0.14740027789522425	0.1531288930274887	0.1313459644690285
MAN1B1	0.14286632539657299	0.13827420115162284	0.16838998889212048	0.15232650621056154	0.14267417197664622	0.10157656534211573	0.15389224103036017
MAN2A1	0.15438993239672935	0.13753184725405812	0.1357304737579873	0.1423948052662238	0.1367980150940553	0.1481818094721667	0.14497311675877947
MAN2A2	0.11576291885618088	0.12998774590705992	0.12468225323946944	0.13880436770495846	0.17372846876758238	0.15001889955772763	0.16701534596702133
MAN2B1	0.1397085128397848	0.1329043260909512	0.15006591486635518	0.13971410974058462	0.1392307335085959	0.1617300364112792	0.13664636654244916
MAN2B2	0.1276665239943509	0.1287971164506584	0.13611171389578944	0.14364200746986727	0.12837935403247547	0.16548756111327162	0.16991572304358696
MAN2C1	0.1450662702909388	0.14284660203192623	0.13748983092891454	0.1355433722462957	0.15189433088170687	0.15227599171696404	0.1348836019032538
MANBA	0.13383110373442209	0.13026411931416204	0.1511389073882358	0.15039437263679292	0.14770955516027162	0.1856428419081988	0.10101909985791674
MANEA	0.15829082349817916	0.14344006547069627	0.14224791681577886	0.10531536991144755	0.13448182980799583	0.1459551244943442	0.17026887000155808
MANF	0.10406284039814374	0.1318852214650997	0.1470773874583723	0.15940758567505356	0.12812452749122577	0.17740335869492613	0.1520390788171788
MAOA	0.13650345330102132	0.1409960765128365	0.13519426785317867	0.14624319536114572	0.13076986824718623	0.14710921607357538	0.16318392265105625
MAOB	0.1353796867991346	0.13928864591845733	0.12260801336538758	0.17876474971647066	0.13418352736916078	0.12053197280928632	0.16924340402210278
MAP1B	0.12449638582108444	0.11419843691677971	0.12592746384270834	0.09559206051166257	0.12414776140538684	0.2852917586270588	0.13034613287531924
MAP1S	0.13625376085906482	0.13676014293257166	0.14631121956936072	0.12827464211389308	0.15232889810449735	0.17160811825678263	0.12846321816382986
MAP2K1	0.12429367112967231	0.11780054340707424	0.1624601468775904	0.1032283373883161	0.08454162889883625	0.2912026897611516	0.11647298253735917
MAP2K2	0.15574784311531173	0.14127588157272547	0.1319141623630946	0.1420960817659277	0.1324863862632661	0.13504388995368768	0.16143575496598675
MAP2K3	0.13641661875741729	0.1410799117650026	0.14000085609234203	0.14054468480689467	0.13690071076680418	0.14227014337254126	0.16278707443899793
MAP2K4	0.17553509205412737	0.1678220743590083	0.15944220547551488	0.08103281987339075	0.11240261316485216	0.14864547480536944	0.15511972026773715
MAP3K20	0.1676111217015735	0.16512314200825856	0.12724954156142718	0.12742000332859027	0.16373572883935172	0.15907702612636054	0.08978343643443816
MAP3K5	0.11349372646911408	0.08955028587993076	0.12741273743840403	0.11481354645408307	0.131271095973177	0.24018655371057937	0.18327205407471178
MAP3K7	0.14931457267060066	0.15386692725741047	0.13185727943938838	0.13034168495611195	0.13103792417092835	0.14917732254447622	0.1544042889610839
MAP4	0.12481458621616082	0.17219657476825606	0.15816093807401302	0.10379966369304894	0.1575067672545487	0.17026094700240493	0.1132605229915676
MAP4K4	0.14348253966835867	0.15202011217304595	0.08757879461157235	0.15533480955992518	0.12263722237817755	0.24525202072729588	0.09369450088162445
MAP7	0.14433166727778757	0.15137049993163285	0.1388219281328285	0.1287459299038804	0.14712521447605081	0.13511529907298025	0.15448946120483967
MAPK1	0.14429548121108238	0.13980305253845982	0.1392595380597623	0.14193369942243295	0.15331630448568953	0.13596299968528025	0.14542892459729276
MAPK13	0.14294682833339672	0.13144554167524808	0.1603672594038197	0.0963214417412017	0.13670805469920258	0.1811363972937847	0.15107447685334655
MAPK14	0.13841260709046682	0.13117983006315917	0.1407143177978231	0.136417412368068	0.1382313492813511	0.17299622870705925	0.1420482546920726
MAPK3	0.13906408023390693	0.1231101554923569	0.12594091911612829	0.13346176347632127	0.1448945001779785	0.22586696907203332	0.10766161243127483
MAPK8	0.15359343866451036	0.1245024873235908	0.1327667813082172	0.16536572892747048	0.12965491188318343	0.17210128329639213	0.12201536859663556
MAPK9	0.14798614687686207	0.14382362251700348	0.13010258608122016	0.15955927727500493	0.1560726080645079	0.1632670259593824	0.09918873322601912
MAPKAP1	0.15643522227570356	0.1365196206218141	0.1432697734274111	0.10150491246288867	0.11663577212553723	0.12809908950814247	0.21753560957850276
MAPKAPK2	0.13825479735348203	0.13068239091749795	0.1470345007278575	0.1435462517080105	0.12352804882054899	0.16176225919038628	0.1551917512822167
MAPKAPK3	0.1547753075056337	0.15521510973435837	0.12980454455076637	0.14695915459087802	0.17704029840905383	0.10637708802407833	0.1298284971852314
MAPRE1	0.14378837963363844	0.144597129784907	0.13390604177357046	0.13590587034067558	0.13647240057285762	0.18111175892383052	0.1242184189705204
MAPRE2	0.11335775306709017	0.13593557447083673	0.14392806524155224	0.15083010017345644	0.14490952479926367	0.15202501180393033	0.15901397044387036
MAPRE3	0.10656391050721276	0.12373207918650726	0.11799247793626244	0.23336958875657798	0.14836503594299702	0.1605086090648123	0.10946829860563025
MAPT	0.132125931271142	0.15500802766184144	0.17526803931307602	0.1639650869536999	0.10460068661516417	0.12239698563609369	0.1466352425489828
MARCHF5	0.14231195319756956	0.16582850368837584	0.10998454370430319	0.14136691553517153	0.18438826711326567	0.14834581882553763	0.10777399793577648
MARCKS	0.11381392008524126	0.12712751925233792	0.14440527005446058	0.11393046257245529	0.16226976797235276	0.18285478579603315	0.155598274267119
MARCKSL1	0.12275680342935387	0.12219975625769176	0.11848787534392106	0.152685701668453	0.16285082922565036	0.148672266726948	0.17234676734798193
MARF1	0.15847029975252194	0.1600822134344963	0.1521078492083029	0.09226984266370208	0.10561714562344504	0.15489913877003136	0.17655351054750046
MARK2	0.12787160519300494	0.127345058205868	0.1387277098511041	0.1385851444300595	0.1488437538011188	0.18309389736563386	0.13553283115321071
MARS1	0.15431951239736114	0.1394347324186602	0.15066721641351113	0.13670735880542245	0.140883068841096	0.1378271288729755	0.14016098225097354
MARS2	0.13922096367207026	0.15610321580927716	0.16677260616132858	0.1490758509118437	0.14997113392534506	0.1371183900656036	0.10173783945453165
MASP2	0.013209237060589659	0.03803639458338751	0.05737752806641666	0.13157299781437193	0.16495425223440685	0.1550268640703701	0.4398227261704573
MAST2	0.11357353591917811	0.1074555847696903	0.12268414065970562	0.14802621899375382	0.1845334866293357	0.1402339510640961	0.18349308196424036
MAST3	0.13644060080626835	0.14215578799991035	0.13918139468347712	0.18394712544515188	0.15288989392579244	0.11956337504652262	0.1258218220928773
MAT1A	0.16825254617524088	0.14134973011140214	0.13829325410938348	0.13111196705952313	0.12810161935028727	0.12106526602919981	0.17182561716496325
MAT2A	0.15164886428928198	0.12043339728288557	0.14435505450346747	0.14280758739946053	0.14864206494036467	0.15179238521654811	0.14032064636799163
MAT2B	0.14448323843570884	0.13690542256871868	0.1445930881265093	0.13905335580232023	0.14388659689038816	0.13608817481076674	0.15499012336558804
MATN2	0.13779804624265687	0.14646362709434776	0.14439352418820545	0.1315790925018025	0.15905340004543608	0.1517091396941707	0.12900317023338065
MATR3	0.12569044251753508	0.1271297746172922	0.14526691888382576	0.15093779554812015	0.17032790745715964	0.14139073810667502	0.1392564228693922
MAU2	0.12576925114279913	0.11427362116421065	0.1296847504963442	0.1132926330228074	0.15758053106539469	0.28033106576959443	0.07906814733884947
MAVS	0.1733222710987557	0.1598653917539928	0.13587941455915342	0.11047520053620524	0.14404661930525284	0.15802107360769377	0.11839002913894622
MBD1	0.1317029951484915	0.10609430463466266	0.12560261487786245	0.15557711319389947	0.12318637854709093	0.16086763884071067	0.19696895475728235
MBD2	0.14585202298077324	0.14208242678786961	0.11669949206477696	0.1589478319320017	0.16815800928682312	0.16452619167384755	0.10373402527390786
MBD4	0.13785983995770112	0.14235148028586855	0.15551581912093246	0.16729285791080228	0.10355729735434835	0.08988524783388245	0.20353745753646477
MBL2	0.07955512566581419	0.13395519040078413	0.145272443568376	0.17671173536042145	0.11153917463582788	0.10943181162352422	0.24353451874525214
MBLAC2	0.13898556016610614	0.15141489564129929	0.13346862573084978	0.1452236318816151	0.18148600180405836	0.11261516551563963	0.13680611926043165
MBNL1	0.15548000442642393	0.15642618662981575	0.09644312692815703	0.1603611966026818	0.14990105966760897	0.17174021923121036	0.1096482065141022
MBOAT7	0.1464528498469451	0.1486713525357376	0.1420363855028723	0.18872592943474845	0.13203488445852996	0.17561615833260177	0.06646243988856489
MCAM	0.14668024233366597	0.14719532305753907	0.1014968032615254	0.17905916303289082	0.13198180671599638	0.13598569018301856	0.1576009714153639
MCAT	0.13554358143993872	0.1435002722235338	0.15279617384300864	0.13068464997265383	0.14513902260455497	0.1357326095173326	0.1566036903989775
MCC	0.1843181595275021	0.1583456291781534	0.15640754337033314	0.09706418925659076	0.16588214081647518	0.11110983147365923	0.1268725063772862
MCCC1	0.13190598382896407	0.1337984060069654	0.13173450205138607	0.1709576340274087	0.14236661777193965	0.12743818061094037	0.1617986757023958
MCCC2	0.13996641700520038	0.1435344539159158	0.13490319949679172	0.17006247980940353	0.13752649270975154	0.12116294652378505	0.15284401053915186
MCEE	0.15165642024447842	0.1528578794701849	0.13885998924059986	0.1692102831377669	0.13333474918692714	0.1224886432729957	0.131592035447047
MCFD2	0.08622000297057016	0.17411888590849545	0.16417395003672333	0.13424556044594596	0.10955971125249116	0.18778129212911693	0.14390059725665705
MCM2	0.1821631372746623	0.16974972962215334	0.13470767378959875	0.16070588886536982	0.14966733338098015	0.07467362104847242	0.1283326160187633
MCM3	0.1751595005238402	0.11818749667889131	0.15221977210684057	0.14957006483312565	0.1681597968920412	0.09116983378003143	0.14553353518522966
MCM4	0.15818899392742353	0.12600030501619755	0.20466581988479501	0.13930874225238	0.14014814940242304	0.1423969657846391	0.08929102373214177
MCM5	0.17816494627654608	0.11408679446514136	0.17911464124714566	0.07685441647551669	0.1698601884969963	0.08799943099062765	0.19391958204802626
MCM7	0.1631311926210624	0.12318581597319687	0.14794616116835269	0.12437120551523903	0.17123827660442756	0.15163715521897383	0.11849019289874752
MCMBP	0.14410070133904748	0.13380719195429472	0.1537893464901332	0.1560577333387617	0.12160978294067476	0.1336579581043571	0.15697728583273104
MCTS1	0.14301026754075852	0.13940833753207776	0.1328703609208473	0.15197353568847133	0.14961458747782036	0.11748381320126287	0.1656390976387619
MCU	0.12834544675752807	0.1349000992455982	0.13227799562790055	0.13139762881594583	0.13274927267373843	0.19099598445749832	0.14933357242179057
MCUR1	0.11117368293868975	0.1399130589458844	0.15643123190247105	0.17951759924366004	0.14068543113459	0.12979179324140136	0.14248720259330339
MDC1	0.13057980753081255	0.14366499326431464	0.13893438307012218	0.20359994021843772	0.13657129638905338	0.09352164653460328	0.1531279329926563
MDH1	0.15610432595804796	0.13539187531814748	0.1369752402214701	0.14561180130774382	0.13809862530262332	0.12988305405352774	0.1579350778384396
MDH2	0.1418984497455575	0.14636049632986045	0.14855557441655093	0.14970333044785425	0.15170336568653944	0.13128737155755876	0.1304914118160787
MDN1	0.15526848905925505	0.14238973381208844	0.15318970062473444	0.1448049704925677	0.1509433997738437	0.10169186632792125	0.1517118399095894
MDP1	0.15976301652393024	0.14774964076541056	0.1539708672815436	0.14015999408714402	0.14486645668453843	0.1246976450804375	0.12879237957699569
ME1	0.12152840074992449	0.11262733483520844	0.1309119153023567	0.14782265546828113	0.19843708205503047	0.1278589457051705	0.1608136658840282
ME2	0.13958021160150508	0.14445402544126124	0.14173401394832993	0.13125376063589883	0.15093372763411173	0.16280288823476144	0.12924137250413173
MEAK7	0.13832722261776867	0.13892943074496406	0.15568936706126957	0.15179154453147561	0.1559434709475769	0.14033344522569172	0.11898551887125343
MECP2	0.14249390309017027	0.13911094474402413	0.1330400440820309	0.13219219471663834	0.1574352323926234	0.14497859044370465	0.15074909053080826
MECR	0.14236818262849668	0.15745495085154765	0.15203465299262928	0.16565210765460694	0.1476863000774627	0.13933271159996108	0.09547109419529562
MED14	0.13245901477888447	0.133615309775477	0.16130978139129415	0.15887359820154107	0.16521571851341416	0.11846649486693456	0.13006008247245468
MED17	0.17215364207958414	0.18256046147057473	0.17733427807457042	0.11271594823136744	0.16338100973485567	0.10831398636876793	0.08354067404027966
MED18	0.1197996798228757	0.11725120963046809	0.1275994809736217	0.14235493441911348	0.1351679593331713	0.24202749243108415	0.11579924338966552
MED23	0.12317897905410685	0.13066044645230326	0.14159370070360502	0.15779591505584073	0.15341680909156838	0.15998383236874117	0.1333703172738345
MED4	0.12064988906553581	0.1623671728095998	0.17544972592030977	0.15005008259110042	0.09983437681960529	0.12296950771122661	0.16867924508262228
MEMO1	0.16087766845199128	0.14655288578882494	0.14706548901391306	0.13608179861794448	0.13399086083497	0.10368004170689896	0.1717512555854572
MESD	0.10725415989253485	0.16722866868603503	0.14373087853463398	0.1560141359722601	0.1270939107562985	0.16340363415989026	0.13527461199834734
MEST	0.128630312660754	0.12609195481356775	0.15969514633869158	0.12203791759043613	0.15890304471608113	0.22065386494743028	0.08398775893303914
METAP1	0.15028653773531336	0.1336089686347159	0.14656636994596386	0.16365156402799702	0.12926142963820353	0.12899867762863293	0.1476264523891734
METAP1D	0.13450530645818368	0.1635029646910085	0.1514275354057176	0.15175043951070696	0.15727895967979566	0.07107527259627476	0.1704595216583128
METAP2	0.13460814999646717	0.14628320148229615	0.17208273839859056	0.11719851489606231	0.1358529318508784	0.19292527342504098	0.10104918995066438
METRN	0.01279760711131115	0.025388611868773774	0.0604998593373123	0.06744884316611759	0.13585219973071158	0.15703486952430237	0.5409780092614712
METTL1	0.11677052828612926	0.1362037070406981	0.13352394230544992	0.12817676211329151	0.18994500906723732	0.18276742005103402	0.11261263113615987
METTL13	0.13510650916443528	0.1339442199294919	0.12180675716153526	0.1326730848707192	0.15187620506548785	0.16075934359030597	0.16383388021802464
METTL14	0.14265055114074324	0.13544491968625044	0.15800746215345782	0.13370266919378845	0.15208117579794841	0.12261191256877912	0.15550130945903246
METTL15	0.14289168018690282	0.13705685235017964	0.15334249525914673	0.16254750973514953	0.13706722788433487	0.10887435795972623	0.15821987662456025
METTL17	0.13474310719175067	0.13372059631112554	0.1616250465230493	0.1576274276620873	0.1203091612852044	0.13920974333792904	0.15276491768885378
METTL26	0.15478012417083292	0.15148276541996086	0.13849414831759843	0.14194708318381205	0.14341811195854903	0.14253119876210701	0.12734656818713969
METTL2B	0.1503458921816691	0.1125628125625952	0.11802749704216145	0.16156969652022432	0.17116467722542386	0.15929409356493268	0.12703533090299338
METTL3	0.13973859681316692	0.1455147158115404	0.14001448399286717	0.16071751226068756	0.17054038718840642	0.13371890138204445	0.10975540255128702
METTL7A	0.1555002814304145	0.15477022671590993	0.12773411280866737	0.15795942319710068	0.1456756838930097	0.12749246954839702	0.13086780240650087
METTL7B	0.15203987441573902	0.14739713032750734	0.1272219665363126	0.16584247729717005	0.1514927963418839	0.129698533415024	0.12630722166636316
MFAP1	0.14667676905567278	0.13688449777861736	0.13094704908982346	0.17719276074892873	0.14813249632706177	0.07001269362783426	0.19015373337206168
MFF	0.14524548411507207	0.15214909125436327	0.14721780429045256	0.14091273094029477	0.15260378758647009	0.14749555012606722	0.11437555168728007
MFN1	0.13540715549803337	0.14745234332791862	0.1602895827930901	0.14754602134563258	0.11629282867929806	0.1228885500994627	0.17012351825656463
MFN2	0.13044200741925105	0.13738350259190538	0.12452092064860025	0.15945811810160318	0.1395255616384931	0.13404505894614924	0.17462483065399775
MFSD1	0.14452934101634093	0.1770510168086214	0.19010780091089596	0.12371102263866025	0.11433123282112924	0.12857399573293443	0.12169559007141784
MFSD10	0.14153257590825116	0.1220027853982716	0.13087411883004627	0.15362579829325687	0.11995975920114343	0.20537032498949945	0.1266346373795313
MFSD5	0.1611444232199258	0.17251963968076178	0.15814160992511977	0.07650153104620444	0.23420812706364097	0.11304568029878746	0.08443898876555979
MFSD8	0.11828608927565118	0.1267462855657822	0.1630584434404368	0.1436900034151845	0.12142029207485137	0.1566257607460555	0.1701731254820385
MFSD9	0.12316476949323761	0.14796750683807594	0.12980134617645664	0.14453247304595335	0.14675960250462608	0.14226149015422626	0.16551281178742414
MGAT1	0.14574654895447303	0.12929358739709304	0.14109169696534327	0.1625656549524614	0.12814714649918357	0.1465909536788859	0.1465644115525598
MGAT2	0.13391272027262655	0.13954116557568433	0.15017389935949815	0.14256450750822727	0.13925437733101736	0.13962320203103043	0.15493012792191585
MGAT4B	0.12262337765827813	0.13677913395310456	0.1258864190109388	0.16907870137823486	0.15027716062533922	0.1594681281646636	0.13588707920944085
MGLL	0.13556689080027504	0.14167147248860082	0.15966006214190065	0.1702397381101173	0.16258124615200098	0.13038856463255522	0.09989202567454995
MGME1	0.1439894622524735	0.13906684027700436	0.1549154137454594	0.12640007382416135	0.16486543637063283	0.15146315804404958	0.11929961548621892
MGMT	0.14036439048030863	0.1401216772694347	0.14530288173670947	0.17981724605342062	0.09311364045772297	0.2064507120239368	0.0948294519784668
MGST1	0.12279661490154638	0.12815598269806674	0.10281578308135823	0.18834262342160532	0.14628392062320014	0.1139920056351223	0.1976130696391008
MGST2	0.14436202718631785	0.15293616547450012	0.13836316723874245	0.13776960660056026	0.12274644895177454	0.10884426663493743	0.19497831791316736
MGST3	0.14261888337977752	0.16451739492141873	0.13371933785483905	0.13826541285077232	0.13644198279574074	0.16640979848338358	0.1180271897140681
MIA2	0.13532256732866244	0.15667347438924834	0.14512402078723272	0.137646188037169	0.1331045094909853	0.1318712470420197	0.16025799292468254
MIA3	0.13468528502603144	0.15643020781524986	0.13608437174343946	0.14126974853953067	0.13540197744869556	0.1456331005094515	0.15049530891760152
MIB1	0.14648515260133627	0.1557768622762619	0.1228787144754372	0.11663120734854711	0.11614485120608539	0.11672316762897315	0.225360044463359
MICAL1	0.11464294961102696	0.11691703765342809	0.17103855625187397	0.07787325659815834	0.13592144483185206	0.25279266585270693	0.13081408920095375
MICAL3	0.16293548031400137	0.1568093106629334	0.14108494019065076	0.12217784187261387	0.15460237672283245	0.14713625156661028	0.11525379867035786
MICALL1	0.11425369051918866	0.1230908592340488	0.15228593859619907	0.13792863528511443	0.0986131942915315	0.2739538149897217	0.09987386708419575
MICALL2	0.14515311523101698	0.14812621953118763	0.12899604664910297	0.12260981549753737	0.17342265595469122	0.17281976786701192	0.1088723792694519
MICOS13	0.14944883741232845	0.1507848295017147	0.16097213514424635	0.09570245116689866	0.1420428571670363	0.15764625391014475	0.1434026356976308
MICU2	0.1276260350602403	0.17582083153909608	0.17742593472604054	0.12515492112649235	0.17566096329493602	0.0968758508432343	0.12143546340996048
MICU3	0.14724657829083662	0.15916567637093898	0.138444753932639	0.18014669191879154	0.138457888559767	0.1116349559660685	0.12490345496095842
MIEN1	0.16569143580127174	0.1652646874870051	0.12760167155530625	0.13065038539859397	0.12110378371684694	0.17326328828306456	0.1164247477579115
MIER1	0.12760117466444995	0.13743351509282167	0.1403338682759539	0.1499524520394664	0.1332539184530362	0.1040786375725942	0.2073464339016777
MIF	0.14785933632199094	0.14244685150554084	0.14750765834590224	0.10726637755976043	0.17436007219875915	0.15172755232223878	0.1288321517458076
MIF4GD	0.12949612988618667	0.1582059229998318	0.16834914180848343	0.13982986303913716	0.14873309946788013	0.11653469873180838	0.13885114406667243
MIGA1	0.11598006149564115	0.12883938366440065	0.137572088629748	0.148469520367387	0.16107833440563435	0.09804115088589935	0.21001946055128942
MINDY3	0.12581001398376754	0.11089402229167616	0.16845700401996408	0.12397038927994614	0.17945680006410836	0.16298605771605693	0.12842571264448074
MINK1	0.13953431497857918	0.13591163559746303	0.14716811843895208	0.1408624745654372	0.13528342684161873	0.16831809272346296	0.13292193685448683
MINPP1	0.09703932705078146	0.143921431251823	0.15873760982437435	0.15840319176226972	0.1332243247623814	0.1603816450467664	0.14829247030160359
MIOS	0.13690471082892516	0.13557461793106948	0.14435974255063497	0.14534319673758317	0.1348908797503032	0.15432576769951553	0.14860108450196854
MIPEP	0.13098948063943328	0.13902246797603077	0.14109840656829847	0.1501516083194025	0.13767061392316024	0.15283269610021546	0.14823472647345923
MISP3	0.147368787445714	0.1785879267374802	0.18464994149430367	0.11233487755573685	0.19026723484858046	0.10222132366415428	0.08456990825403062
MKRN2	0.14188047301486073	0.12749078205777617	0.1515166286094645	0.14677849445973526	0.13359943952389475	0.13195966354297217	0.16677451879129643
MLEC	0.1473578531925416	0.15520080744884496	0.13792469170204252	0.1412331344683631	0.1349146136913289	0.12445631709316454	0.15891258240371428
MLF2	0.10430926077276392	0.11676255353317615	0.15188996767966778	0.12240614318913676	0.1558457604333734	0.24296699180043685	0.10581932259144515
MLH1	0.18456165120127058	0.1294588054299505	0.21772680057748173	0.14710373364194568	0.11358148572231248	0.13004711459327378	0.07752040883376525
MLST8	0.14171344191954066	0.15633244653168088	0.08070215912934324	0.18673427193935802	0.1450629667837495	0.1749242221542673	0.1145304915420605
MLX	0.1477840128226895	0.12775756920778797	0.13580185308743598	0.16924975103787732	0.10989534719454118	0.1792356546938398	0.13027581195582824
MLXIPL	0.15156947081778688	0.13610899916014327	0.13563440002589663	0.1653764584160157	0.12599921563757116	0.13455605232430187	0.15075540361828443
MLYCD	0.13399496963724075	0.13645018995436886	0.12567349384874174	0.1621588035280979	0.1432605487628532	0.13739114664560054	0.16107084762309692
MMAA	0.13394554611693946	0.1420887158976787	0.14712129986521313	0.15104909190497598	0.14437277892958886	0.1323959937808512	0.1490265735047526
MMAB	0.12941275108770126	0.13336298668560675	0.12219226176454714	0.19823769419177675	0.12764828163596526	0.10452313960997048	0.18462288502443244
MME	0.13565906904255096	0.1285908795101899	0.2096511558338406	0.14509382980739385	0.13782314375925347	0.12947053046145543	0.11371139158531582
