geneSet	description	link	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	size	plotPath	leadingEdgeNum	leadingEdgeId	userId
hsa04530	Tight junction	http://www.kegg.jp/kegg-bin/show_pathway?hsa04530+4628+5518+9076+10097+81873+10398+5111+81+3993+10094+23513+10109+56288+9475+4637+5962+55114+7082+4301+54566+50848+57530+5906+9414+3059+27134+153562+84952+10552+387+140465+10207	-0.22673709483227356	-0.9182029679489337	0.5989583333333334	0.8643820467451239	85	./Project_wg_result1733327946_GSEA/hsa04530.png	32	4628;5518;9076;10097;81873;10398;5111;81;3993;10094;23513;10109;56288;9475;4637;5962;55114;7082;4301;54566;50848;57530;5906;9414;3059;27134;153562;84952;10552;387;140465;10207	ACTN4;ACTR2;AFDN;ARHGAP17;ARPC1A;ARPC2;ARPC3;ARPC5L;CGN;CGNL1;CLDN1;EPB41L4B;F11R;HCLS1;LLGL2;MARVELD2;MYH10;MYL6;MYL6B;MYL9;PARD3;PATJ;PCNA;PPP2R1A;RAP1A;RDX;RHOA;ROCK2;SCRIB;TJP1;TJP2;TJP3
hsa04066	HIF-1 signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04066+3162+405+92483+2026+3101+5291+2027+1536+6513+5579	-0.23000665010623278	-0.8826258063436264	0.6719367588932806	0.9010647876960017	59	./Project_wg_result1733327946_GSEA/hsa04066.png	10	3162;405;92483;2026;3101;5291;2027;1536;6513;5579	ARNT;CYBB;ENO2;ENO3;HK3;HMOX1;LDHAL6B;PIK3CB;PRKCB;SLC2A1
hsa00790	Folate biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00790+5092+5860+8836+231+10243+5053+1719	-0.3088698763236805	-0.8778693570725729	0.62	0.9019216525388857	17	./Project_wg_result1733327946_GSEA/hsa00790.png	7	5092;5860;8836;231;10243;5053;1719	AKR1B1;DHFR;GGH;GPHN;PAH;PCBD1;QDPR
hsa01522	Endocrine resistance	http://www.kegg.jp/kegg-bin/show_pathway?hsa01522+2778+6667+4318+1565+5291+8647	-0.26015591204587885	-0.8735244107330273	0.7016949152542373	0.9021867553590499	34	./Project_wg_result1733327946_GSEA/hsa01522.png	6	2778;6667;4318;1565;5291;8647	ABCB11;CYP2D6;GNAS;MMP9;PIK3CB;SP1
hsa04920	Adipocytokine signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04920+5105+6513+948	-0.2622809048000605	-0.8952775579144353	0.6411960132890365	0.902439777113597	33	./Project_wg_result1733327946_GSEA/hsa04920.png	3	5105;6513;948	CD36;PCK1;SLC2A1
hsa04725	Cholinergic synapse	http://www.kegg.jp/kegg-bin/show_pathway?hsa04725+23236+5578+2773+5291+5579	-0.265972642470917	-0.8834280484354502	0.6656716417910448	0.910187678066865	30	./Project_wg_result1733327946_GSEA/hsa04725.png	5	23236;5578;2773;5291;5579	GNAI3;PIK3CB;PLCB1;PRKCA;PRKCB
hsa04151	PI3K-Akt signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04151+10319+2324+468+1287+3912+284217+117145+3693+7448+3691+1280+3915+7184+1278+7148+5519+6009+3643+3845+1298+5529+3910+3913+4790+207+7450+3685+1277+2932+5894+1282+1291+2335+118788+7533+5605+5563+5970+7534+5525	0.3767544570379349	1.3018548385092337	0.07683073229291716	0.9119146144529673	111	./Project_wg_result1733327946_GSEA/hsa04151.png	40	10319;2324;468;1287;3912;284217;117145;3693;7448;3691;1280;3915;7184;1278;7148;5519;6009;3643;3845;1298;5529;3910;3913;4790;207;7450;3685;1277;2932;5894;1282;1291;2335;118788;7533;5605;5563;5970;7534;5525	AKT1;ATF4;COL1A1;COL1A2;COL2A1;COL4A1;COL4A5;COL6A1;COL9A2;FLT4;FN1;GSK3B;HSP90B1;INSR;ITGAV;ITGB4;ITGB5;KRAS;LAMA1;LAMA4;LAMB1;LAMB2;LAMC1;LAMC3;MAP2K2;NFKB1;PIK3AP1;PPP2R1B;PPP2R5A;PPP2R5E;PRKAA2;RAF1;RELA;RHEB;THEM4;TNXB;VTN;VWF;YWHAH;YWHAZ
hsa04071	Sphingolipid signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04071+387+5337+5291+56848+2207+5579	-0.23538214382097233	-0.8650603637345985	0.7437722419928826	0.9120879968726854	53	./Project_wg_result1733327946_GSEA/hsa04071.png	6	387;5337;5291;56848;2207;5579	FCER1G;PIK3CB;PLD1;PRKCB;RHOA;SPHK2
hsa04340	Hedgehog signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04340+1453+1455+156	-0.3454989861078326	-0.8856766770051164	0.6023809523809524	0.9158887215391068	12	./Project_wg_result1733327946_GSEA/hsa04340.png	3	1453;1455;156	CSNK1D;CSNK1G2;GRK2
hsa04510	Focal adhesion	http://www.kegg.jp/kegg-bin/show_pathway?hsa04510+10319+29780+2324+2318+1287+3912+6714+824+284217+3693+7448+3691+1280+3915+1278+7148+25759+3611+1298+3910+3913+5058+207+56924+7450+3685+1277+2932+7408+5894+1282	0.37884685844838417	1.2949516079652637	0.09024390243902439	0.9181231654134706	99	./Project_wg_result1733327946_GSEA/hsa04510.png	31	10319;29780;2324;2318;1287;3912;6714;824;284217;3693;7448;3691;1280;3915;1278;7148;25759;3611;1298;3910;3913;5058;207;56924;7450;3685;1277;2932;7408;5894;1282	AKT1;CAPN2;COL1A1;COL1A2;COL2A1;COL4A1;COL4A5;COL9A2;FLNC;FLT4;GSK3B;ILK;ITGAV;ITGB4;ITGB5;LAMA1;LAMA4;LAMB1;LAMB2;LAMC1;LAMC3;PAK1;PAK6;PARVB;RAF1;SHC2;SRC;TNXB;VASP;VTN;VWF
hsa00900	Terpenoid backbone biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00900+3156+3157+2224+3422+4597+57107	0.5450063864322409	1.3115358819339813	0.15030674846625766	0.9233241801586086	15	./Project_wg_result1733327946_GSEA/hsa00900.png	6	3156;3157;2224;3422;4597;57107	FDPS;HMGCR;HMGCS1;IDI1;MVD;PDSS2
hsa04666	Fc gamma R-mediated phagocytosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04666+3635+382+10552+5337+5291+2214+56848+5579	-0.2321714027514019	-0.8398398229433702	0.7510548523206751	0.9278224103938484	51	./Project_wg_result1733327946_GSEA/hsa04666.png	8	3635;382;10552;5337;5291;2214;56848;5579	ARF6;ARPC1A;FCGR3A;INPP5D;PIK3CB;PLD1;PRKCB;SPHK2
hsa05134	Legionellosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05134+3297+718+4791+3689+29108+4790+3606+54205+23786+834	0.4723238049611641	1.2866799616802262	0.14224137931034483	0.9297350014068827	28	./Project_wg_result1733327946_GSEA/hsa05134.png	10	3297;718;4791;3689;29108;4790;3606;54205;23786;834	BCL2L13;C3;CASP1;CYCS;HSF1;IL18;ITGB2;NFKB1;NFKB2;PYCARD
hsa04148	Efferocytosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04148+6256+64284+7879+51552+405+1051+286410+6566+56848+23166+6513+948	-0.21533242591126445	-0.8327354566210748	0.8111587982832618	0.9325169484701025	63	./Project_wg_result1733327946_GSEA/hsa04148.png	12	6256;64284;7879;51552;405;1051;286410;6566;56848;23166;6513;948	ARNT;ATP11C;CD36;CEBPB;RAB14;RAB17;RAB7A;RXRA;SLC16A1;SLC2A1;SPHK2;STAB1
hsa04150	mTOR signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04150+54468+10670+83667+5578+58528+79109+55004+84219+387+5291+28956+6520+5579	-0.21759009462706946	-0.8418403708574815	0.8157894736842105	0.9334961803894402	67	./Project_wg_result1733327946_GSEA/hsa04150.png	13	54468;10670;83667;5578;58528;79109;55004;84219;387;5291;28956;6520;5579	LAMTOR1;LAMTOR2;MAPKAP1;MIOS;PIK3CB;PRKCA;PRKCB;RHOA;RRAGA;RRAGD;SESN2;SLC3A2;WDR24
hsa00030	Pentose phosphate pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa00030+132158+8789+414328+9104+84076+2539	-0.26755738012624064	-0.850110998451825	0.6716417910447762	0.936074295452633	28	./Project_wg_result1733327946_GSEA/hsa00030.png	6	132158;8789;414328;9104;84076;2539	FBP2;G6PD;GLYCTK;IDNK;RGN;TKTL2
hsa04950	Maturity onset diabetes of the young	http://www.kegg.jp/kegg-bin/show_pathway?hsa04950+3175+6514	-0.406788342647186	-0.8436321397282038	0.640661938534279	0.9394983494728372	6	./Project_wg_result1733327946_GSEA/hsa04950.png	2	3175;6514	ONECUT1;SLC2A2
hsa00120	Primary bile acid biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00120+10005+3295+8309+570+23600+6342	0.5402278344024918	1.3018781506290984	0.15668202764976957	0.9422813495267572	14	./Project_wg_result1733327946_GSEA/hsa00120.png	6	10005;3295;8309;570;23600;6342	ACOT8;ACOX2;AMACR;BAAT;HSD17B4;SCP2
hsa04650	Natural killer cell mediated cytotoxicity	http://www.kegg.jp/kegg-bin/show_pathway?hsa04650+8743+5532+5335+5551+5336+3689+25759+3845+5058+637	0.4364916509057123	1.2779995978265457	0.15988779803646563	0.9437503957982062	37	./Project_wg_result1733327946_GSEA/hsa04650.png	10	8743;5532;5335;5551;5336;3689;25759;3845;5058;637	BID;ITGB2;KRAS;PAK1;PLCG1;PLCG2;PPP3CB;PRF1;SHC2;TNFSF10
hsa04660	T cell receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04660+5532+10892+4794+5335+1493+5519+3845+5529+5788+4790+5058+207+8440+56924+2932+5894+5605+5970+5525+4793+5599	0.42839551831207323	1.3134286562162365	0.10817941952506596	0.9461640845781187	51	./Project_wg_result1733327946_GSEA/hsa04660.png	21	5532;10892;4794;5335;1493;5519;3845;5529;5788;4790;5058;207;8440;56924;2932;5894;5605;5970;5525;4793;5599	AKT1;CTLA4;GSK3B;KRAS;MALT1;MAP2K2;MAPK8;NCK2;NFKB1;NFKBIB;NFKBIE;PAK1;PAK6;PLCG1;PPP2R1B;PPP2R5A;PPP2R5E;PPP3CB;PTPRC;RAF1;RELA
hsa05214	Glioma	http://www.kegg.jp/kegg-bin/show_pathway?hsa05214+5291+8536+5579	-0.24083237605265928	-0.8050173814146996	0.7575757575757576	0.9679062585275633	34	./Project_wg_result1733327946_GSEA/hsa05214.png	3	5291;8536;5579	CAMK1;PIK3CB;PRKCB
hsa04672	Intestinal immune network for IgA production	http://www.kegg.jp/kegg-bin/show_pathway?hsa04672+3125+3122+23308	-0.357339073300331	-0.8059555886328604	0.6917808219178082	0.976576001975146	8	./Project_wg_result1733327946_GSEA/hsa04672.png	3	3125;3122;23308	HLA-DRA;HLA-DRB3;ICOSLG
hsa05208	Chemical carcinogenesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05208+3162+1535+2939+405+1109+374291+4696+4731+4705+653689+5337+5291+4726+1543+1544+1571	-0.1790002182152053	-0.792007280802755	0.9663865546218487	0.9809257811428415	135	./Project_wg_result1733327946_GSEA/hsa05208.png	16	3162;1535;2939;405;1109;374291;4696;4731;4705;653689;5337;5291;4726;1543;1544;1571	AKR1C4;ARNT;CYBA;CYP1A1;CYP1A2;CYP2E1;GSTA2;GSTT2B;HMOX1;NDUFA10;NDUFA3;NDUFS6;NDUFS7;NDUFV3;PIK3CB;PLD1
hsa04721	Synaptic vesicle cycle	http://www.kegg.jp/kegg-bin/show_pathway?hsa04721+9550+1212+161+6539+10497	-0.17190861048315098	-0.5540936896688626	0.9840764331210191	0.981904781499465	27	./Project_wg_result1733327946_GSEA/hsa04721.png	5	9550;1212;161;6539;10497	AP2A2;ATP6V1G1;CLTB;SLC6A12;UNC13B
hsa04520	Adherens junction	http://www.kegg.jp/kegg-bin/show_pathway?hsa04520+10163+10398+81+4008+1500+999+1499+1495+9411+1956+10580+56288+9475+7082+4301+5906+387	-0.21413716095586144	-0.772445559652741	0.8803088803088803	0.9836938224313749	47	./Project_wg_result1733327946_GSEA/hsa04520.png	17	10163;10398;81;4008;1500;999;1499;1495;9411;1956;10580;56288;9475;7082;4301;5906;387	ACTN4;AFDN;ARHGAP29;CDH1;CTNNA1;CTNNB1;CTNND1;EGFR;LMO7;MYL9;PARD3;RAP1A;RHOA;ROCK2;SORBS1;TJP1;WASF2
hsa04625	C-type lectin receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04625+5532+6714+10892+4791+5336+9261+29108+10379+3845+51806+4790+5058+207+810+6237+5894+834	0.4208285060597032	1.2637250063625867	0.1640953716690042	0.9866622930964877	44	./Project_wg_result1733327946_GSEA/hsa04625.png	17	5532;6714;10892;4791;5336;9261;29108;10379;3845;51806;4790;5058;207;810;6237;5894;834	AKT1;CALML3;CALML5;CASP1;IRF9;KRAS;MALT1;MAPKAPK2;NFKB1;NFKB2;PAK1;PLCG2;PPP3CB;PYCARD;RAF1;RRAS;SRC
hsa03083	Polycomb repressive complex	http://www.kegg.jp/kegg-bin/show_pathway?hsa03083+6500+7874+11335+5928+6045+54881+1912+3054+80012+6015+8535+7528	-0.17631579256843438	-0.5544946028402944	0.9842271293375394	0.9902452543387446	25	./Project_wg_result1733327946_GSEA/hsa03083.png	12	6500;7874;11335;5928;6045;54881;1912;3054;80012;6015;8535;7528	CBX3;CBX4;HCFC1;PHC2;PHC3;RBBP4;RING1;RNF2;SKP1;TEX10;USP7;YY1
hsa05225	Hepatocellular carcinoma	http://www.kegg.jp/kegg-bin/show_pathway?hsa05225+1956+10587+5578+6605+6603+3162+2939+8110+653689+6599+6598+5291+5579	-0.20112727093964056	-0.7611066033099363	0.9192825112107623	0.990317257838861	61	./Project_wg_result1733327946_GSEA/hsa05225.png	13	1956;10587;5578;6605;6603;3162;2939;8110;653689;6599;6598;5291;5579	DPF3;EGFR;GSTA2;GSTT2B;HMOX1;PIK3CB;PRKCA;PRKCB;SMARCB1;SMARCC1;SMARCD2;SMARCE1;TXNRD2
hsa04730	Long-term depression	http://www.kegg.jp/kegg-bin/show_pathway?hsa04730+10672+5595+3710+5518+2771+2982+23236+5578+2773+2778+5579	-0.23934463196102812	-0.7735523453425404	0.8348623853211009	0.9919726099640745	28	./Project_wg_result1733327946_GSEA/hsa04730.png	11	10672;5595;3710;5518;2771;2982;23236;5578;2773;2778;5579	GNA13;GNAI2;GNAI3;GNAS;GUCY1A1;ITPR3;MAPK3;PLCB1;PPP2R1A;PRKCA;PRKCB
hsa04122	Sulfur relay system	http://www.kegg.jp/kegg-bin/show_pathway?hsa04122+9054+7263+27304+4357+4338+81605	-0.26214261109197384	-0.5596109492256387	0.941747572815534	0.9974319198930697	6	./Project_wg_result1733327946_GSEA/hsa04122.png	6	9054;7263;27304;4357;4338;81605	MOCS2;MOCS3;MPST;NFS1;TST;URM1
hsa01524	Platinum drug resistance	http://www.kegg.jp/kegg-bin/show_pathway?hsa01524+2956+2939+653689+5291+1244+472	-0.2278239655748988	-0.7762335794652205	0.8411552346570397	0.9979317386800289	35	./Project_wg_result1733327946_GSEA/hsa01524.png	6	2956;2939;653689;5291;1244;472	ABCC2;ATM;GSTA2;GSTT2B;MSH6;PIK3CB
hsa05212	Pancreatic cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05212+581+3845+4790+207+5894+5338+5970+5599+10928+8503+5295+572	0.13890476017043674	0.3965036675325828	1	0.9992388305746198	33	./Project_wg_result1733327946_GSEA/hsa05212.png	12	581;3845;4790;207;5894;5338;5970;5599;10928;8503;5295;572	AKT1;BAD;BAX;KRAS;MAPK8;NFKB1;PIK3R1;PIK3R3;PLD2;RAF1;RALBP1;RELA
hsa05164	Influenza A	http://www.kegg.jp/kegg-bin/show_pathway?hsa05164+8743+5340+7098+5611+3661+4600+2224+293+581+29108+2033+10379+3123+4790+7416+637+207+3606+54205	0.3695122713770036	1.2240716652798398	0.16311166875784192	0.9999999999999998	78	./Project_wg_result1733327946_GSEA/hsa05164.png	19	8743;5340;7098;5611;3661;4600;2224;293;581;29108;2033;10379;3123;4790;7416;637;207;3606;54205	AKT1;BAX;BID;CYCS;DNAJC3;EP300;FDPS;HLA-DRB1;IL18;IRF3;IRF9;MX2;NFKB1;PLG;PYCARD;SLC25A6;TLR3;TNFSF10;VDAC1
hsa05165	Human papillomavirus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05165+10319+9636+1287+3912+7098+284217+64398+3693+7448+3661+4600+3691+1280+3915+3996+1278+7148+8638+3134+581+2033+5519+6009+10379+3845+1298+5529+3910+3913+4790+207+537+1857+7450+3685+1277+2932	0.34161904062820647	1.2116278642220288	0.1647196261682243	0.9999999999999998	132	./Project_wg_result1733327946_GSEA/hsa05165.png	37	10319;9636;1287;3912;7098;284217;64398;3693;7448;3661;4600;3691;1280;3915;3996;1278;7148;8638;3134;581;2033;5519;6009;10379;3845;1298;5529;3910;3913;4790;207;537;1857;7450;3685;1277;2932	AKT1;ATP6AP1;BAX;COL1A1;COL1A2;COL2A1;COL4A5;COL9A2;DVL3;EP300;GSK3B;HLA-F;IRF3;IRF9;ISG15;ITGAV;ITGB4;ITGB5;KRAS;LAMA1;LAMA4;LAMB1;LAMB2;LAMC1;LAMC3;LLGL1;MX2;NFKB1;OASL;PALS1;PPP2R1B;PPP2R5E;RHEB;TLR3;TNXB;VTN;VWF
hsa04210	Apoptosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04210+8743+468+9451+824+143+5551+843+581+3845+4790+637+207+1514+54205	0.38400655664314204	1.2363229730849652	0.17592592592592593	0.9999999999999998	65	./Project_wg_result1733327946_GSEA/hsa04210.png	14	8743;468;9451;824;143;5551;843;581;3845;4790;637;207;1514;54205	AKT1;ATF4;BAX;BID;CAPN2;CASP10;CTSL;CYCS;EIF2AK3;KRAS;NFKB1;PARP4;PRF1;TNFSF10
hsa00600	Sphingolipid metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00600+9517+10558+2583+2760+4759+55512+3073+4758+6609	0.4604710786799481	1.2394905583798281	0.19562043795620437	0.9999999999999998	26	./Project_wg_result1733327946_GSEA/hsa00600.png	9	9517;10558;2583;2760;4759;55512;3073;4758;6609	B4GALNT1;GM2A;HEXA;NEU1;NEU2;SMPD1;SMPD3;SPTLC1;SPTLC2
hsa04260	Cardiac muscle contraction	http://www.kegg.jp/kegg-bin/show_pathway?hsa04260+59285+6543+4634+9377+1347+444+781+1350+7384+488+1327+1340+27089	0.4581745870679327	1.2316229316176517	0.2032640949554896	0.9999999999999998	26	./Project_wg_result1733327946_GSEA/hsa04260.png	13	59285;6543;4634;9377;1347;444;781;1350;7384;488;1327;1340;27089	ASPH;ATP2A2;CACNA2D1;CACNG6;COX4I1;COX5A;COX6B1;COX7A2;COX7C;MYL3;SLC8A2;UQCRC1;UQCRQ
hsa05166	Human T-cell leukemia virus 1 infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05166+5532+468+567+8850+811+4791+2224+23373+3134+3689+293+581+2033+29882+3845+3123+4790+7416+207+64682	0.3538163371247174	1.1820115906870332	0.21006289308176102	0.9999999999999998	80	./Project_wg_result1733327946_GSEA/hsa05166.png	20	5532;468;567;8850;811;4791;2224;23373;3134;3689;293;581;2033;29882;3845;3123;4790;7416;207;64682	AKT1;ANAPC1;ANAPC2;ATF4;B2M;BAX;CALR;CRTC1;EP300;FDPS;HLA-DRB1;HLA-F;ITGB2;KAT2B;KRAS;NFKB1;NFKB2;PPP3CB;SLC25A6;VDAC1
hsa04612	Antigen processing and presentation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04612+567+3309+811+2923+3306+3134+972+3123+1514	0.4179909480985463	1.2170216784465162	0.21662125340599456	0.9999999999999998	35	./Project_wg_result1733327946_GSEA/hsa04612.png	9	567;3309;811;2923;3306;3134;972;3123;1514	B2M;CALR;CD74;CTSL;HLA-DRB1;HLA-F;HSPA2;HSPA5;PDIA3
hsa04924	Renin secretion	http://www.kegg.jp/kegg-bin/show_pathway?hsa04924+183+5532	0.4355732782623359	1.159746000860578	0.26160990712074306	0.9999999999999998	21	./Project_wg_result1733327946_GSEA/hsa04924.png	2	183;5532	AGT;PPP3CB
hsa04927	Cortisol synthesis and secretion	http://www.kegg.jp/kegg-bin/show_pathway?hsa04927+183+468	0.4601011176281932	1.1684731657924166	0.2630744849445325	0.9999999999999998	16	./Project_wg_result1733327946_GSEA/hsa04927.png	2	183;468	AGT;ATF4
hsa05145	Toxoplasmosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05145+10319+3912+284217+3915+3910+3913+3123+4790+207+54205	0.38126728091775586	1.1501354115612186	0.2664796633941094	0.9999999999999998	47	./Project_wg_result1733327946_GSEA/hsa05145.png	10	10319;3912;284217;3915;3910;3913;3123;4790;207;54205	AKT1;CYCS;HLA-DRB1;LAMA1;LAMA4;LAMB1;LAMB2;LAMC1;LAMC3;NFKB1
hsa04115	p53 signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04115+9540+5268+2810+84883+581+50484+637+54205	0.4609297964438982	1.1696553223966117	0.28012519561815336	0.9999999999999998	19	./Project_wg_result1733327946_GSEA/hsa04115.png	8	9540;5268;2810;84883;581;50484;637;54205	AIFM2;BAX;BID;CYCS;RRM2B;SERPINB5;SFN;TP53I3
hsa05414	Dilated cardiomyopathy	http://www.kegg.jp/kegg-bin/show_pathway?hsa05414+183+284217+59285+1837+6543+3693+3691+4634+6645+6444	0.39848832968209424	1.1473312822151587	0.28064992614475626	0.9999999999999998	34	./Project_wg_result1733327946_GSEA/hsa05414.png	10	183;284217;59285;1837;6543;3693;3691;4634;6645;6444	AGT;CACNG6;DTNA;ITGB4;ITGB5;LAMA1;MYL3;SGCD;SLC8A2;SNTB2
hsa04370	VEGF signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04370+5532+8605+6714+123745+5335+5336+9261+25759+3845+207	0.39030968674168587	1.1200146948165746	0.2861356932153392	0.9999999999999998	33	./Project_wg_result1733327946_GSEA/hsa04370.png	10	5532;8605;6714;123745;5335;5336;9261;25759;3845;207	AKT1;KRAS;MAPKAPK2;PLA2G4C;PLA2G4E;PLCG1;PLCG2;PPP3CB;SHC2;SRC
hsa04261	Adrenergic signaling in cardiomyocytes	http://www.kegg.jp/kegg-bin/show_pathway?hsa04261+183+468+59285+6543+4634+5519+5529+51806+207+810	0.37294006778865196	1.1259059919132863	0.2865090403337969	0.9999999999999998	44	./Project_wg_result1733327946_GSEA/hsa04261.png	10	183;468;59285;6543;4634;5519;5529;51806;207;810	AGT;AKT1;ATF4;CACNG6;CALML3;CALML5;MYL3;PPP2R1B;PPP2R5E;SLC8A2
hsa05410	Hypertrophic cardiomyopathy	http://www.kegg.jp/kegg-bin/show_pathway?hsa05410+183+284217+59285+1837+6543+3693+3691+4634+6645+6444	0.39267178297778094	1.1501554986657567	0.2911392405063291	0.9999999999999998	37	./Project_wg_result1733327946_GSEA/hsa05410.png	10	183;284217;59285;1837;6543;3693;3691;4634;6645;6444	AGT;CACNG6;DTNA;ITGB4;ITGB5;LAMA1;MYL3;SGCD;SLC8A2;SNTB2
hsa00062	Fatty acid elongation	http://www.kegg.jp/kegg-bin/show_pathway?hsa00062+122970+117145+201562+11332	0.4815206036418069	1.158911823977657	0.2942122186495177	0.9999999999999998	15	./Project_wg_result1733327946_GSEA/hsa00062.png	4	122970;117145;201562;11332	ACOT4;ACOT7;HACD2;THEM4
hsa00500	Starch and sucrose metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00500+80201+283209+5834	0.4317896819547402	1.121230146432795	0.2952243125904486	0.9999999999999998	21	./Project_wg_result1733327946_GSEA/hsa00500.png	3	80201;283209;5834	HKDC1;PGM2L1;PYGB
hsa00604	Glycosphingolipid biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00604+2583+3073+9197	0.6197547940046633	1.1592572893923878	0.29577464788732394	0.9999999999999998	5	./Project_wg_result1733327946_GSEA/hsa00604.png	3	2583;3073;9197	B4GALNT1;HEXA;SLC33A1
hsa05412	Arrhythmogenic right ventricular cardiomyopathy	http://www.kegg.jp/kegg-bin/show_pathway?hsa05412+284217+59285+1837+6543+3693+3691+6645+1824+6444	0.3824855736291414	1.118334163194197	0.2988668555240793	0.9999999999999998	35	./Project_wg_result1733327946_GSEA/hsa05412.png	9	284217;59285;1837;6543;3693;3691;6645;1824;6444	CACNG6;DSC2;DTNA;ITGB4;ITGB5;LAMA1;SGCD;SLC8A2;SNTB2
hsa03266	Virion	http://www.kegg.jp/kegg-bin/show_pathway?hsa03266+3416	0.637569160841497	1.1812841805659826	0.30127041742286753	0.9999999999999998	5	./Project_wg_result1733327946_GSEA/hsa03266.png	1	3416	IDE
hsa00983	Drug metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00983+8824+1066+9+1549+1890+9446+2950+1548+3251+4258+4832+50484+54600	0.35357436601687864	1.106780055811511	0.3052362707535121	0.9999999999999998	56	./Project_wg_result1733327946_GSEA/hsa00983.png	13	8824;1066;9;1549;1890;9446;2950;1548;3251;4258;4832;50484;54600	CES1;CES2;CYP2A6;CYP2A7;GSTO1;GSTP1;HPRT1;MGST2;NAT1;NME3;RRM2B;TYMP;UGT1A9
hsa01200	Carbon metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa01200+80201+4199+8310+54363+2653+189+9563+84532+51+5223+5723+8802+8801+51179+84693+84706+3419+5213+5631+4190+6392+4191+50+3098+55753+5214+8803+847+3421+7086+5160+7167+3420+5095+283871+5096+2023+5162+4967	0.32061361821158085	1.0877942066559256	0.3133971291866029	0.9999999999999998	103	./Project_wg_result1733327946_GSEA/hsa01200.png	39	80201;4199;8310;54363;2653;189;9563;84532;51;5223;5723;8802;8801;51179;84693;84706;3419;5213;5631;4190;6392;4191;50;3098;55753;5214;8803;847;3421;7086;5160;7167;3420;5095;283871;5096;2023;5162;4967	ACO2;ACOX1;ACOX3;ACSS1;AGXT;CAT;ENO1;GCSH;GPT2;H6PD;HAO1;HAO2;HK1;HKDC1;IDH3A;IDH3B;IDH3G;MCEE;MDH1;MDH2;ME1;OGDH;OGDHL;PCCA;PCCB;PDHA1;PDHB;PFKM;PFKP;PGAM1;PGP;PRPS1;PSPH;SDHD;SUCLA2;SUCLG1;SUCLG2;TKT;TPI1
hsa05205	Proteoglycans in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05205+7078+10855+7074+2318+6714+4060+3693+7448+288+5335+5336+1278+1634+3845+5058+207+1514+3685+1277+27250+6237+5894	0.32320395722785256	1.095294207391688	0.31683168316831684	0.9999999999999998	90	./Project_wg_result1733327946_GSEA/hsa05205.png	22	7078;10855;7074;2318;6714;4060;3693;7448;288;5335;5336;1278;1634;3845;5058;207;1514;3685;1277;27250;6237;5894	AKT1;ANK3;COL1A1;COL1A2;CTSL;DCN;FLNC;HPSE;ITGAV;ITGB5;KRAS;LUM;PAK1;PDCD4;PLCG1;PLCG2;RAF1;RRAS;SRC;TIAM1;TIMP3;VTN
hsa04218	Cellular senescence	http://www.kegg.jp/kegg-bin/show_pathway?hsa04218+8878+5532+824+3134+293+9261+6009+3845+51806+4790+7416+207+810+6237+5894+292+5605+5970+3105+90550+7417+291+5500	0.3460166211362628	1.0963312436623445	0.31776913099870296	0.9999999999999998	57	./Project_wg_result1733327946_GSEA/hsa04218.png	23	8878;5532;824;3134;293;9261;6009;3845;51806;4790;7416;207;810;6237;5894;292;5605;5970;3105;90550;7417;291;5500	AKT1;CALML3;CALML5;CAPN2;HLA-A;HLA-F;KRAS;MAP2K2;MAPKAPK2;MCU;NFKB1;PPP1CB;PPP3CB;RAF1;RELA;RHEB;RRAS;SLC25A4;SLC25A5;SLC25A6;SQSTM1;VDAC1;VDAC2
